This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 E/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  E/P is is earnings before extraordinary at the last fiscal year end of the prior calendar 
year divided by ME at the end of December of the prior year.  Firms with negative or zero
E/P are not included in any portfolio.
196408       22.19       30.14       23.74     1095.71      736.86      462.75
196409       21.98       29.97       23.47     1071.37      728.57      461.41
196410       22.56       30.79       24.15     1096.16      751.31      480.14
196411       22.63       31.47       24.55     1096.42      762.69      481.25
196412       22.45       31.45       24.31     1093.79      761.44      481.40
196501       22.63       31.25       23.94     1105.62      760.56      476.36
196502       24.04       33.21       25.37     1156.71      778.01      489.03
196503       25.07       34.44       26.22     1164.71      769.40      491.48
196504       25.53       34.27       26.44     1146.21      760.03      485.81
196505       26.24       36.28       27.60     1187.31      785.67      497.49
196506       26.25       36.17       27.39     1189.51      771.90      491.40
196507       23.12       26.58       25.12     1187.39      605.23      391.59
196508       23.73       27.34       25.94     1198.43      617.13      403.42
196509       25.43       28.80       26.97     1223.00      633.30      415.65
196510       26.65       30.18       27.97     1261.25      652.40      431.68
196511       28.52       31.66       29.81     1282.16      674.78      456.96
196512       29.45       33.62       31.24     1273.06      666.59      457.07
196601       31.22       34.38       32.39     1281.50      671.21      471.20
196602       33.23       36.18       34.52     1276.55      676.81      491.01
196603       34.80       36.97       35.58     1258.56      659.01      485.90
196604       34.48       35.83       34.70     1234.99      641.66      473.80
196605       36.58       38.42       36.02     1271.40      644.82      481.53
196606       32.37       34.59       32.31     1212.96      606.42      448.37
196607       26.99       35.84       30.27      906.65      862.39      427.42
