cmtcode,date,value
2000003,1993-08-31,4.8291873963516E-01
2000003,1993-09-30,3.2422613949725E-01
2000003,1993-10-29,2.3503240798979E-01
2000003,1993-11-30,1.8010256070382E-01
2000003,1993-12-31,3.3652339359940E-01
2000003,1994-01-31,4.7202066003226E-01
2000003,1994-02-28,-1.9650525566859E-01
2000003,1994-03-31,1.7289835271958E-02
2000003,1994-04-29,-9.5028225951419E-02
2000003,1994-05-31,2.3613234330639E-01
2000003,1994-06-30,3.4046123900377E-01
2000003,1994-07-29,5.5689568908749E-01
2000003,1994-08-31,4.1025815332847E-01
2000003,1994-09-30,9.9032762911461E-02
2000003,1994-10-31,3.9130449641333E-01
2000003,1994-11-30,-1.8335618865657E-01
2000003,1994-12-30,2.5530688299121E-01
2000003,1995-01-31,1.0550132863270E+00
2000003,1995-02-28,9.8099590891087E-01
2000003,1995-03-31,5.1200652003168E-01
2000003,1995-04-28,6.5531385213312E-01
2000003,1995-05-31,1.0509320609909E+00
2000003,1995-06-30,5.6000380107903E-01
2000003,1995-07-31,4.9120142204528E-01
2000003,1995-08-31,5.5445415840617E-01
2000003,1995-09-29,3.8196559198935E-01
2000003,1995-10-31,6.3495381560209E-01
2000003,1995-11-30,6.2717088205077E-01
2000003,1995-12-29,5.9092961744404E-01
2000003,1996-01-31,6.6721623988873E-01
2000003,1996-02-29,1.6473007846786E-01
2000003,1996-03-29,1.3239346488878E-01
2000003,1996-04-30,3.7007256454026E-01
2000003,1996-05-31,4.3022423958359E-01
2000003,1996-06-28,4.7506570411525E-01
2000003,1996-07-31,4.5908324195262E-01
2000003,1996-08-30,5.0756039703679E-01
2000003,1996-09-30,6.2922917338296E-01
2000003,1996-10-31,7.2508014043657E-01
2000003,1996-11-29,5.2623264446054E-01
2000003,1996-12-31,2.8627054378227E-01
2000003,1997-01-31,4.8617845140209E-01
2000003,1997-02-28,3.5566039499784E-01
2000003,1997-03-31,2.2222092439232E-01
2000003,1997-04-30,6.3692465191082E-01
2000003,1997-05-30,6.3138074156755E-01
2000003,1997-06-30,6.0327278946699E-01
2000003,1997-07-31,7.3951195311775E-01
2000003,1997-08-29,2.8636299227906E-01
2000003,1997-09-30,6.2869670294315E-01
2000003,1997-10-31,5.6217243154056E-01
2000003,1997-11-28,2.9061366647361E-01
2000003,1997-12-31,6.2957875457877E-01
2000003,1998-01-30,6.9086085529799E-01
2000003,1998-02-27,2.6298274276605E-01
2000003,1998-03-31,4.6744442529009E-01
2000003,1998-04-30,4.7052207407680E-01
2000003,1998-05-29,4.3424952309287E-01
2000003,1998-06-30,5.2847995837879E-01
2000003,1998-07-31,4.8235665324233E-01
2000003,1998-08-31,8.3625384334775E-01
2000003,1998-09-30,7.4836409508340E-01
2000003,1998-10-30,5.1366025751843E-01
2000003,1998-11-30,1.5031048691313E-01
2000003,1998-12-31,3.9314109201958E-01
2000003,1999-01-29,3.7572803291851E-01
2000003,1999-02-26,-2.1905679584344E-02
2000003,1999-03-31,6.5899351629457E-01
2000003,1999-04-30,3.8130577284860E-01
2000003,1999-05-28,1.0173658235276E-01
2000003,1999-06-30,4.7027459656727E-01
2000003,1999-07-30,4.4973530604939E-01
2000003,1999-08-31,3.6304584131070E-01
2000003,1999-09-30,5.6268958167198E-01
2000003,1999-10-29,2.8911629322478E-01
2000003,1999-11-30,2.7452701049097E-01
2000003,1999-12-31,3.2447718488530E-01
2000003,2000-01-31,2.4757288062865E-01
2000003,2000-02-29,5.7970646971185E-01
2000003,2000-03-31,5.3380560839113E-01
2000003,2000-04-28,3.5494205476667E-01
2000003,2000-05-31,4.3047043957307E-01
2000003,2000-06-30,7.7942567181810E-01
2000003,2000-07-31,5.4833334862973E-01
2000003,2000-08-31,5.9755523046787E-01
2000003,2000-09-29,5.3372228108128E-01
2000003,2000-10-31,4.9558641632902E-01
2000003,2000-11-30,6.7876782361829E-01
2000003,2000-12-29,9.9964245277398E-01
2000003,2001-01-31,1.2047837048288E+00
2000003,2001-02-28,4.7315357871136E-01
2000003,2001-03-30,7.3667855306803E-01
2000003,2001-04-30,4.7205865743895E-01
2000003,2001-05-31,6.0942904513417E-01
2000003,2001-06-29,2.7733217436583E-01
2000003,2001-07-31,7.7541701761547E-01
2000003,2001-08-31,4.8453764348468E-01
2000003,2001-09-28,1.0443597458068E+00
2000003,2001-10-31,7.9033866381063E-01
2000003,2001-11-30,1.2358283059461E-01
2000003,2001-12-31,2.0732373080254E-01
2000003,2002-01-31,6.8678453258545E-02
2000003,2002-02-28,3.1389619774644E-01
2000003,2002-03-28,-2.6483958206981E-01
2000003,2002-04-30,7.7084305870985E-01
2000003,2002-05-31,2.2143662493543E-01
2000003,2002-06-28,5.7958922325138E-01
2000003,2002-07-31,5.0721825018459E-01
2000003,2002-08-30,9.6764776309364E-02
2000003,2002-09-30,4.0347956771536E-01
2000003,2002-10-31,2.5647865411666E-01
2000003,2002-11-29,-3.4687815873586E-02
2000003,2002-12-31,4.4803855567646E-01
2000003,2003-01-31,4.4291136009999E-02
2000003,2003-02-28,1.6828618828327E-01
2000003,2003-03-31,2.1412816829234E-01
2000003,2003-04-30,1.0389504520869E-01
2000003,2003-05-30,1.0775107347007E-01
2000003,2003-06-30,2.1621050969083E-01
2000003,2003-07-31,-9.0463614942944E-02
2000003,2003-08-29,5.3204974248123E-02
2000003,2003-09-30,3.8140545731377E-01
2000003,2003-10-31,-7.7249774826887E-02
2000003,2003-11-28,-4.5490007221670E-02
2000003,2003-12-31,3.8356505303659E-01
2000003,2004-01-30,1.2333564097566E-01
2000003,2004-02-27,1.5921390187413E-01
2000003,2004-03-31,1.4099916299553E-01
2000003,2004-04-30,-3.3098517738049E-01
2000003,2004-05-28,-3.7149407795368E-02
2000003,2004-06-30,2.0028660366897E-02
2000003,2004-07-30,1.7891134526767E-01
2000003,2004-08-31,3.5116599930509E-01
2000003,2004-09-30,-2.6877738847968E-02
2000003,2004-10-29,1.5530401397227E-01
2000003,2004-11-30,-2.0246194748747E-01
2000003,2004-12-31,1.4635215967173E-01
2000003,2005-01-31,6.0401679677134E-02
2000003,2005-02-28,-3.8665168771934E-02
2000003,2005-03-31,1.5443181113064E-01
2000003,2005-04-29,3.6912902879205E-01
2000003,2005-05-31,3.2508723553142E-01
2000003,2005-06-30,1.8022539777216E-01
2000003,2005-07-29,-6.0756948968465E-02
2000003,2005-08-31,4.8955925991768E-01
2000003,2005-09-30,-6.0374992934947E-03
2000003,2005-10-31,1.0975522192095E-01
2000003,2005-11-30,2.9928187776238E-01
2000003,2005-12-30,3.6664282551684E-01
2000003,2006-01-31,1.9371677927163E-01
2000003,2006-02-28,2.1383082973430E-01
2000003,2006-03-31,2.6327947333858E-01
2000003,2006-04-28,3.1091902841680E-01
2000003,2006-05-31,2.6275599167841E-01
2000003,2006-06-30,2.4577396565985E-01
2000003,2006-07-31,5.8086022469122E-01
2000003,2006-08-31,5.2173090309457E-01
2000003,2006-09-29,4.3905745154974E-01
2000003,2006-10-31,3.9651870022514E-01
2000003,2006-11-30,4.2182547825889E-01
2000003,2006-12-29,2.2845668541699E-01
2000003,2007-01-31,3.9950762658212E-01
2000003,2007-02-28,5.0626388898929E-01
2000003,2007-03-30,3.9038382111602E-01
2000003,2007-04-30,3.4028600440007E-01
2000003,2007-05-31,2.5379600052508E-01
2000003,2007-06-29,4.2456273838112E-01
2000003,2007-07-31,6.3210515631342E-01
2000003,2007-08-31,7.0023075030424E-01
2000003,2007-09-28,5.4467472531417E-01
2000003,2007-10-31,3.5670287641236E-01
2000003,2007-11-30,1.1387599115560E+00
2000003,2007-12-31,1.1468566298143E-01
2000003,2008-01-31,1.3061374061786E+00
2000003,2008-02-29,5.3988622421988E-01
2000003,2008-03-31,2.8873870245757E-01
2000003,2008-04-30,-2.9380749850320E-01
2000003,2008-05-30,-1.1040136868449E-01
2000003,2008-06-30,1.2784726513390E-01
2000003,2008-07-31,3.1772083861839E-01
2000003,2008-08-29,2.3664327585189E-01
2000003,2008-09-30,5.1130933286936E-01
2000003,2008-10-31,5.2184764938668E-01
2000003,2008-11-28,7.1698927456606E-01
2000003,2008-12-31,3.8895961871184E-01
2000003,2009-01-30,-1.5453472651485E-01
2000003,2009-02-27,-1.3892295069141E-01
2000003,2009-03-31,1.4336452347521E-01
2000003,2009-04-30,1.9082157687880E-01
2000003,2009-05-29,3.6053009554043E-02
2000003,2009-06-30,5.6730480479693E-02
2000003,2009-07-31,1.1054014112687E-01
2000003,2009-08-31,1.4878865907109E-01
2000003,2009-09-30,7.9908483232032E-02
2000003,2009-10-30,-2.1182592392534E-03
2000003,2009-11-30,1.8916719908975E-01
2000003,2009-12-31,-1.1661680022347E-01
2000003,2010-01-29,3.2458385279684E-01
2000003,2010-02-26,-4.7335914837531E-02
2000003,2010-03-31,-8.6947674149716E-02
2000003,2010-04-30,1.6188028498207E-02
2000003,2010-05-28,6.9526488023670E-02
2000003,2010-06-30,1.1155499486028E-01
2000003,2010-07-30,8.5646980115761E-02
2000003,2010-08-31,1.0252861393432E-01
2000003,2010-09-30,3.4604908239828E-02
2000003,2010-10-29,3.0426367394411E-02
2000003,2010-11-30,-5.2384864563182E-02
2000003,2010-12-31,-8.2878695871714E-03
2000003,2011-01-31,1.0777405972306E-01
2000003,2011-02-28,2.4114964601010E-02
2000003,2011-03-31,7.7475805960105E-03
2000003,2011-04-29,6.7159780422005E-02
2000003,2011-05-31,1.0207806660361E-01
2000003,2011-06-30,1.9798921987003E-02
2000003,2011-07-29,-9.2085725498752E-02
2000003,2011-08-31,1.9450413481768E-01
2000003,2011-09-30,-1.2429672635079E-01
2000003,2011-10-31,6.4987919324890E-02
2000003,2011-11-30,2.9129859938486E-02
2000003,2011-12-30,-4.9511896563671E-02
2000003,2012-01-31,4.5024763619993E-02
2000003,2012-02-29,-6.3536493231450E-02
2000003,2012-03-30,-2.8453543713623E-02
2000003,2012-04-30,7.1585581570155E-02
2000003,2012-05-31,1.0753687101877E-02
2000003,2012-06-29,-4.9064317258569E-02
2000003,2012-07-31,1.1544712914914E-01
2000003,2012-08-31,-1.7230953294356E-02
2000003,2012-09-28,1.5715317734519E-02
2000003,2012-10-31,8.0103971685598E-03
2000003,2012-11-30,2.6487243120473E-02
2000003,2012-12-31,3.7887990866100E-02
2000003,2013-01-31,4.4784883277333E-02
2000003,2013-02-28,3.4748785422683E-02
2000003,2013-03-28,1.7017830578694E-02
2000003,2013-04-30,7.1418849569616E-02
2000003,2013-05-31,-7.3626277176904E-03
2000003,2013-06-28,-3.8492356354205E-03
2000003,2013-07-31,6.8785681922092E-02
2000003,2013-08-30,-5.4214789137400E-03
2000003,2013-09-30,8.8818073114628E-02
2000003,2013-10-31,1.2154959305531E-02
2000003,2013-11-29,4.1861649734282E-03
2000003,2013-12-31,1.2933349049808E-02
2000003,2014-01-31,3.2262843409988E-02
2000003,2014-02-28,2.6557447077712E-02
2000003,2014-03-31,3.5854238634199E-02
2000003,2014-04-30,6.8034624518671E-02
2000003,2014-05-30,-6.2483311747911E-04
2000003,2014-06-30,3.9942466031608E-04
2000003,2014-07-31,2.8081839708089E-02
2000003,2014-08-29,6.2293017670847E-02
2000003,2014-09-30,1.9119475736006E-02
2000003,2014-10-31,1.9037154179245E-02
2000003,2014-11-28,1.8902185381826E-02
2000003,2014-12-31,-6.9127769235335E-02
2000003,2015-01-30,1.4746601744104E-01
2000003,2015-02-27,-4.1528317004062E-02
2000003,2015-03-31,5.0911350610774E-02
2000003,2015-04-30,5.9164497301772E-02
2000003,2015-05-29,2.7224974376506E-02
2000003,2015-06-30,-5.4322344246637E-03
2000003,2015-07-31,1.2148569567928E-02
2000003,2015-08-31,6.3668999563906E-03
2000003,2015-09-30,1.1627756588187E-01
2000003,2015-10-30,-4.0415168073310E-02
2000003,2015-11-30,-1.7488566792786E-01
2000003,2015-12-31,3.2652474812482E-04
2000003,2016-01-29,2.5247398306362E-01
2000003,2016-02-29,3.9186477148100E-02
2000003,2016-03-31,1.3689133199329E-01
2000003,2016-04-29,6.6642443060767E-02
2000003,2016-05-31,-3.9472252678573E-02
2000003,2016-06-30,2.9890490519383E-01
2000003,2016-07-29,-4.3853962968396E-02
2000003,2016-08-31,-1.1307758951871E-02
2000003,2016-09-30,5.8725800703706E-02
2000003,2016-10-31,5.5253675950510E-02
2000003,2016-11-30,-1.0202278592135E-01
2000003,2016-12-30,5.4517275058600E-02
2000003,2017-01-31,1.5355428639361E-01
2000003,2017-02-28,5.5034034260416E-03
2000003,2017-03-31,2.5794512591895E-03
2000003,2017-04-28,4.9360063275006E-02
2000003,2017-05-31,7.3030965549112E-02
2000003,2017-06-30,3.2043954679967E-02
2000003,2017-07-31,1.6602739134384E-01
2000003,2017-08-31,1.3381160483697E-01
2000003,2017-09-29,-1.2061258474657E-02
2000003,2017-10-31,2.3011441893614E-02
2000003,2017-11-30,-6.6674868227906E-02
2000003,2017-12-29,1.4571628023605E-02
2000003,2018-01-31,4.9644160180618E-02
2000003,2018-02-28,3.6062540651327E-02
2000003,2018-03-29,1.5657212904663E-01
2000003,2018-04-30,7.3255998454671E-02
2000003,2018-05-31,2.1713088397489E-01
2000003,2018-06-29,1.4978965317769E-01
2000003,2018-07-31,1.4384179477217E-01
2000003,2018-08-31,2.4298419325672E-01
2000003,2018-09-28,4.0149732876135E-02
2000003,2018-10-31,2.1581894540363E-01
2000003,2018-11-30,2.1833275736479E-01
2000003,2018-12-31,3.5375052084662E-01
2000003,2019-01-31,3.0467490323137E-01
2000003,2019-02-28,1.8843298503536E-01
2000003,2019-03-29,3.3729395293837E-01
2000003,2019-04-30,2.1567419132332E-01
2000003,2019-05-31,3.4561449365885E-01
2000003,2019-06-28,3.7954344089583E-01
2000003,2019-07-31,6.6220996252909E-02
2000003,2019-08-30,3.7162060641270E-01
2000003,2019-09-30,9.4133186240232E-02
2000003,2019-10-31,3.2828186433560E-01
2000003,2019-11-29,4.1140576076518E-02
2000003,2019-12-31,1.7497725295712E-01
2000004,1941-01-31,-6.8315312783605E-01
2000004,1941-02-28,-3.6156698823395E-02
2000004,1941-03-31,9.5088888599839E-02
2000004,1941-04-30,2.9622448430013E-02
2000004,1941-05-31,1.8643155202587E-01
2000004,1941-06-30,1.8406927453862E-01
2000004,1941-07-31,6.2361279680286E-02
2000004,1941-08-30,2.9485873586021E-02
2000004,1941-09-30,-9.1281549726934E-02
2000004,1941-10-31,-3.0788756630275E-01
2000004,1941-11-29,-3.3457497825263E-02
2000004,1941-12-31,-1.5250063038199E-01
2000004,1942-01-31,3.4611532680310E-01
2000004,1942-02-28,1.6711713885805E-01
2000004,1942-03-31,-1.4391708639988E-02
2000004,1942-04-30,-1.5770511861873E-01
2000004,1942-05-29,5.9232832691076E-02
2000004,1942-06-30,1.2792161398972E-01
2000004,1942-07-31,-3.0580416301388E-02
2000004,1942-08-31,-9.3128857709979E-02
2000004,1942-09-30,6.1744055870608E-02
2000004,1942-10-31,2.2151525454306E-01
2000004,1942-11-30,6.2309501679752E-02
2000004,1942-12-31,1.6905326727288E-01
2000004,1943-01-30,3.5197228218278E-01
2000004,1943-02-27,9.5904862376500E-02
2000004,1943-03-31,1.0860787320788E-01
2000004,1943-04-30,5.4791925970035E-02
2000004,1943-05-29,2.3797773015218E-01
2000004,1943-06-30,2.6304252520823E-01
2000004,1943-07-31,4.2380007399690E-02
2000004,1943-08-31,1.0252256778129E-03
2000004,1943-09-30,3.0243847427473E-02
2000004,1943-10-30,3.0234703289962E-02
2000004,1943-11-30,6.3524915598940E-02
2000004,1943-12-31,9.4714908126542E-02
2000004,1944-01-31,8.4888771748465E-02
2000004,1944-02-29,7.9344722036975E-02
2000004,1944-03-31,9.9822878836245E-02
2000004,1944-04-29,1.5678768504002E-01
2000004,1944-05-31,1.1791493860289E-01
2000004,1944-06-30,6.5656770769886E-02
2000004,1944-07-31,1.1499306659451E-01
2000004,1944-08-31,8.3780953346171E-02
2000004,1944-09-30,1.4877672346430E-01
2000004,1944-10-31,1.3243109645755E-02
2000004,1944-11-30,5.6458868811770E-02
2000004,1944-12-30,8.7517692487396E-02
2000004,1945-01-31,3.1175049662976E-01
2000004,1945-02-28,2.5064414690315E-01
2000004,1945-03-31,5.8584748881007E-02
2000004,1945-04-30,7.0229935510034E-02
2000004,1945-05-31,-3.5090323843212E-02
2000004,1945-06-30,1.1678378798005E-01
2000004,1945-07-31,1.1462477243602E-02
2000004,1945-08-31,2.2854908411821E-01
2000004,1945-09-29,1.2925633365699E-01
2000004,1945-10-31,1.2549293125202E-01
2000004,1945-11-30,8.7417536695638E-02
2000004,1945-12-31,1.2179766844464E-01
2000004,1946-01-31,3.4605754240090E-01
2000004,1946-02-28,3.1543884841279E-01
2000004,1946-03-30,-1.9476938600710E-01
2000004,1946-04-30,-1.1403312838720E-01
2000004,1946-05-31,1.1534025374855E-01
2000004,1946-06-28,1.6189674479752E-01
2000004,1946-07-31,1.2462893039448E-01
2000004,1946-08-30,-4.3339055880503E-02
2000004,1946-09-30,-3.8652344012577E-02
2000004,1946-10-31,2.3822412906132E-01
2000004,1946-11-30,1.8113663236801E-02
2000004,1946-12-31,1.4596658943957E-01
2000004,1947-01-31,1.5698054865209E-01
2000004,1947-02-28,2.1326725433653E-02
2000004,1947-03-31,2.1829849018672E-01
2000004,1947-04-30,-1.3508402226163E-03
2000004,1947-05-29,5.6060626528155E-02
2000004,1947-06-30,2.1775921424969E-02
2000004,1947-07-31,1.4124114707084E-01
2000004,1947-08-29,1.4838523440311E-01
2000004,1947-09-30,1.1403171649337E-01
2000004,1947-10-31,-2.9068959856549E-01
2000004,1947-11-28,5.1671209004968E-02
2000004,1947-12-31,4.1011827608587E-02
2000004,1948-01-30,1.2237343272773E-01
2000004,1948-02-27,1.6067345348619E-01
2000004,1948-03-31,1.1872287741546E-01
2000004,1948-04-30,2.8947234777304E-02
2000004,1948-05-28,3.4599704519032E-01
2000004,1948-06-30,-1.2876394204865E-01
2000004,1948-07-30,1.8475986321646E-01
2000004,1948-08-31,1.3041794877022E-01
2000004,1948-09-30,-2.0351262796066E-03
2000004,1948-10-29,-6.1055030934515E-03
2000004,1948-11-30,2.8544969775915E-01
2000004,1948-12-31,1.2618575834927E-01
2000004,1949-01-31,9.1751270336485E-02
2000004,1949-02-28,1.0634756706470E-01
2000004,1949-03-31,4.5017546611911E-02
2000004,1949-04-29,1.2715143292508E-01
2000004,1949-05-31,6.7149154989032E-02
2000004,1949-06-30,9.9875830049131E-02
2000004,1949-07-29,9.4382870857283E-02
2000004,1949-08-31,1.0980298507462E-01
2000004,1949-09-30,5.4111912580879E-02
2000004,1949-10-31,7.4987833520245E-02
2000004,1949-11-30,1.3142638219706E-01
2000004,1949-12-30,1.7225589889463E-01
2000004,1950-01-31,-6.7039543505626E-02
2000004,1950-02-28,-1.9761855196900E-02
2000004,1950-03-31,7.0655965445795E-03
2000004,1950-04-28,4.2572820020659E-02
2000004,1950-05-31,1.5473409704833E-01
2000004,1950-06-30,-4.3343152763987E-02
2000004,1950-07-31,3.1822373703135E-01
2000004,1950-08-31,-5.5004624309964E-02
2000004,1950-09-29,-2.6364809726882E-01
2000004,1950-10-31,-3.4739893730617E-03
2000004,1950-11-30,5.1764239942884E-02
2000004,1950-12-29,2.0504006180715E-01
2000004,1951-01-31,4.7386713701093E-02
2000004,1951-02-28,1.0667784244064E-01
2000004,1951-03-30,-8.4176699897893E-01
2000004,1951-04-30,3.2455300513963E-01
2000004,1951-05-31,2.1256804244470E-01
2000004,1951-06-29,1.0966834778962E-01
2000004,1951-07-31,3.8942842621464E-01
2000004,1951-08-31,2.7400540485069E-01
2000004,1951-09-28,-2.0824429058291E-01
2000004,1951-10-31,3.1635106964248E-01
2000004,1951-11-30,8.2914712331049E-02
2000004,1951-12-31,-1.0260427679584E-01
2000004,1952-01-31,4.3408711583638E-01
2000004,1952-02-29,2.0453147780903E-01
2000004,1952-03-31,3.9929351611250E-01
2000004,1952-04-30,1.1287144967986E-01
2000004,1952-05-29,1.0898605388489E-01
2000004,1952-06-30,1.0238313817969E-02
2000004,1952-07-31,-2.4910679856818E-02
2000004,1952-08-29,1.4028548608410E-01
2000004,1952-09-30,1.8362724973321E-01
2000004,1952-10-31,2.1331020876540E-01
2000004,1952-11-28,-5.0216678887784E-02
2000004,1952-12-31,2.5207878070361E-01
2000004,1953-01-30,3.8364573057107E-01
2000004,1953-02-27,-2.1838829438740E-02
2000004,1953-03-31,1.2378039900976E-01
2000004,1953-04-30,-3.4300535718614E-01
2000004,1953-05-29,-3.4905075222262E-01
2000004,1953-06-30,7.5872892397426E-01
2000004,1953-07-31,4.3666605898031E-01
2000004,1953-08-31,3.7149722543951E-01
2000004,1953-09-30,5.2289022577630E-01
2000004,1953-10-30,8.0235755711849E-01
2000004,1953-11-30,1.1642967137938E-01
2000004,1953-12-31,2.7205415382109E-01
2000004,1954-01-29,1.0834638468515E+00
2000004,1954-02-26,7.5050904696498E-01
2000004,1954-03-31,-7.9479611694769E-02
2000004,1954-04-30,4.0625940415289E-01
2000004,1954-05-28,-2.9971527049319E-02
2000004,1954-06-30,4.5720281816820E-01
2000004,1954-07-30,2.5367455047378E-01
2000004,1954-08-31,2.9768549527418E-02
2000004,1954-09-30,-3.4038673622104E-01
2000004,1954-10-29,-7.9624093983199E-02
2000004,1954-11-30,2.1612735274966E-01
2000004,1954-12-31,1.1726893676162E-01
2000004,1955-01-31,-3.3587730216943E-01
2000004,1955-02-28,-5.1162455864848E-01
2000004,1955-03-31,3.2931879641299E-01
2000004,1955-04-29,1.2996295044604E-01
2000004,1955-05-31,2.6728460286462E-01
2000004,1955-06-30,-5.5438442795744E-02
2000004,1955-07-29,-2.4892656837435E-01
2000004,1955-08-31,-4.2220597472934E-02
2000004,1955-09-30,6.0782132113569E-01
2000004,1955-10-31,2.3176118017299E-01
2000004,1955-11-30,-2.5743473557448E-01
2000004,1955-12-30,3.8405804644810E-01
2000004,1956-01-31,6.8622312509007E-01
2000004,1956-02-29,7.0791017819387E-02
2000004,1956-03-29,-3.6180867192749E-01
2000004,1956-04-30,-2.1570458130774E-01
2000004,1956-05-31,7.3936211762548E-01
2000004,1956-06-29,3.7910457824826E-01
2000004,1956-07-31,-1.8587138723147E-01
2000004,1956-08-31,-1.9407623300767E-01
2000004,1956-09-28,1.6204092008806E-01
2000004,1956-10-31,4.1748246677233E-01
2000004,1956-11-30,-2.0271524955124E-01
2000004,1956-12-31,2.1424240574001E-01
2000004,1957-01-31,9.0308539597897E-01
2000004,1957-02-28,1.4676243561387E-01
2000004,1957-03-29,3.7973761321494E-01
2000004,1957-04-30,1.0586056853145E-01
2000004,1957-05-31,1.9646608616920E-01
2000004,1957-06-27,-1.1260088633486E-01
2000004,1957-07-31,3.4012703965792E-01
2000004,1957-08-30,1.8906179779152E-01
2000004,1957-09-30,2.2657687379773E-01
2000004,1957-10-31,4.9645838916613E-01
