This file was created by CMPT_VAR_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total    return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199401,   3916.77,   2357.92,   1714.50,    583.84,    135.23,   4025.19,   3800.40,   2397.57,   2322.50,   2127.59,   1353.05,    754.69,    454.87,    332.92,     82.02
199402,   4094.28,   2802.20,   1414.08,    567.07,    125.04,   4590.60,   3568.02,   3204.99,   2437.54,   1621.46,   1247.92,    672.42,    495.82,    283.11,     74.64
199403,   3802.08,   2785.41,   1401.27,    629.32,    118.80,   4690.50,   2874.85,   2817.39,   2758.89,   1582.09,   1229.16,    822.20,    499.58,    273.11,     70.42
199404,   3395.04,   2611.58,   1434.21,    585.02,    120.88,   3688.51,   3068.00,   2986.61,   2263.01,   1793.45,   1110.76,    778.59,    441.69,    299.74,     74.38
199405,   3044.40,   2440.72,   1522.15,    644.11,    128.26,   3571.42,   2542.48,   2423.48,   2457.53,   2192.66,   1016.83,    725.53,    585.24,    298.74,     88.13
199406,   3089.02,   2293.11,   1558.52,    628.97,    133.04,   3023.72,   3159.57,   2313.16,   2274.46,   2123.27,   1104.30,    790.49,    505.85,    269.80,     96.78
199407,   3051.66,   2294.50,   1401.11,    709.73,    127.67,   2451.31,   3700.69,   2259.44,   2322.44,   1864.66,   1060.10,   1106.79,    423.67,    255.91,     89.09
199408,   3781.02,   2092.63,   1360.01,    727.77,    127.60,   3960.99,   3589.95,   2207.90,   1982.90,   1592.40,   1179.82,    967.19,    567.57,    282.84,     83.81
199409,   3883.53,   2289.27,   1500.51,    744.51,    139.51,   3519.43,   4240.62,   2916.35,   1651.38,   1750.62,   1286.00,    965.70,    555.64,    306.77,     89.21
199410,   3603.66,   2550.83,   1223.21,    743.95,    126.89,   3334.12,   3893.02,   2807.98,   2304.05,   1424.63,   1063.27,   1032.04,    544.54,    290.57,     82.69
199411,   3004.83,   3127.28,   1461.25,    609.91,    129.37,   3337.77,   2662.63,   3401.12,   2884.58,   1669.76,   1270.05,    670.05,    557.13,    337.73,     74.40
199412,   2950.47,   2943.71,   1446.08,    613.49,    121.02,   2596.64,   3314.09,   3608.81,   2353.12,   1975.39,    966.01,    824.49,    450.90,    316.85,     68.99
199501,   3325.03,   3102.86,   1240.42,    548.76,    110.81,   3025.65,   3647.89,   3253.08,   2967.35,   1336.46,   1148.41,    669.74,    466.57,    270.00,     63.31
199502,   3902.06,   2723.01,   1368.36,    497.11,    104.58,   3350.39,   4430.43,   3412.53,   2071.30,   1620.86,   1171.27,    594.48,    434.64,    256.36,     62.04
199503,   4196.01,   2813.41,   1396.57,    549.29,    107.35,   3942.65,   4433.69,   3533.71,   2074.39,   1727.68,   1113.79,    738.97,    400.81,    246.11,     65.14
199504,   3751.56,   3013.63,   1532.19,    597.39,    109.91,   3228.66,   4274.45,   4065.87,   2171.06,   2018.54,   1146.76,    754.98,    500.08,    253.14,     69.14
199505,   3977.39,   2922.32,   1547.76,    601.96,    124.12,   3249.47,   4667.89,   3845.02,   2141.28,   1949.52,   1185.57,    667.51,    552.62,    281.32,     84.17
199506,   3218.67,   3382.67,   1690.99,    606.98,    147.51,   2625.40,   3798.20,   3529.55,   3256.68,   1886.87,   1510.32,    776.20,    483.55,    373.33,     85.52
199507,   3312.43,   3191.24,   1704.21,    745.96,    170.37,   2995.47,   3625.10,   3326.38,   3079.59,   2019.57,   1379.70,   1070.97,    524.24,    422.29,    100.80
199508,   3283.77,   3028.73,   1737.40,    748.60,    214.56,   2567.92,   3974.83,   3092.23,   2971.36,   2299.49,   1215.96,    990.92,    562.20,    544.11,    116.51
199509,   3905.75,   3131.80,   1434.01,    742.74,    219.16,   3166.28,   4670.22,   3613.93,   2702.43,   1788.41,   1136.47,    934.55,    592.12,    538.65,    133.02
199510,   3825.47,   3434.01,   1700.70,    692.14,    231.02,   3343.84,   4314.22,   4660.47,   2386.70,   1903.18,   1522.55,    877.66,    554.41,    571.14,    142.86
199511,   4066.37,   2881.87,   1656.12,    823.32,    203.50,   2769.95,   5338.33,   3437.46,   2411.60,   1962.77,   1401.76,    848.22,    804.68,    409.43,    149.71
199512,   3463.00,   2984.46,   1978.67,    822.47,    208.25,   2097.36,   4666.62,   3954.04,   2080.44,   2645.02,   1417.03,    811.58,    830.56,    406.55,    158.37
199601,   3448.26,   3374.17,   1649.74,    735.65,    220.57,   2274.01,   4568.45,   4325.50,   2501.86,   2428.79,    977.71,    794.92,    689.53,    432.98,    154.10
199602,   2761.71,   3543.15,   1885.79,    732.34,    261.72,   2255.42,   3203.33,   5301.58,   2062.37,   2348.81,   1479.49,   1079.19,    471.70,    637.87,    160.20
199603,   2437.20,   3694.56,   1862.29,   1022.58,    245.22,   1720.11,   3137.74,   4284.16,   3197.85,   2285.66,   1446.54,    983.01,   1054.37,    547.59,    166.09
199604,   2442.62,   3195.49,   2111.90,   1150.81,    251.19,   1223.42,   3652.70,   2669.31,   3747.87,   2823.14,   1475.74,   1092.07,   1206.45,    592.24,    157.50
199605,   2354.05,   3358.31,   2526.12,   1066.27,    246.82,   1270.61,   3583.08,   3280.98,   3436.72,   2633.97,   2421.34,   1203.16,    950.15,    551.77,    158.00
199606,   2303.85,   4126.26,   2209.59,   1237.36,    219.74,   1589.19,   3031.94,   5008.29,   3366.73,   2905.39,   1638.38,   1601.24,    974.82,    450.78,    165.45
199607,   3605.09,   3864.81,   1875.42,    956.43,    203.75,   2306.52,   4903.67,   4243.69,   3522.47,   2424.32,   1420.04,   1331.61,    702.94,    424.75,    152.07
199608,   2823.85,   4029.04,   1679.67,    894.09,    219.19,   2291.12,   3391.29,   4129.04,   3932.02,   2290.53,   1149.07,   1166.51,    665.98,    468.62,    158.86
199609,   3102.95,   3848.38,   1654.01,    951.50,    236.74,   2791.43,   3429.19,   4885.39,   2877.56,   2055.89,   1299.92,   1147.36,    793.08,    514.05,    168.62
199610,   3598.73,   3447.81,   1939.49,    996.65,    263.34,   2409.85,   4759.08,   5065.54,   1996.13,   2481.29,   1504.01,   1288.18,    786.04,    559.05,    190.73
199611,   3814.57,   4127.11,   1879.91,   1089.65,    229.89,   2757.90,   4839.88,   5404.85,   2877.99,   1904.46,   1856.69,   1228.00,    990.30,    463.59,    165.51
199612,   4379.58,   3973.38,   1948.57,   1199.67,    238.40,   3050.69,   5725.80,   4415.04,   3571.01,   2231.55,   1675.38,   1218.13,   1186.31,    503.22,    158.73
199701,   2853.05,   4003.97,   2767.93,   1148.33,    235.67,   2764.54,   2937.79,   5195.14,   2994.16,   3163.34,   2419.96,   1247.71,   1078.03,    465.80,    164.87
199702,   2564.70,   3800.51,   3142.99,   1371.48,    254.03,   2391.69,   2730.98,   4744.36,   2929.78,   4101.02,   2196.20,   1952.21,   1001.60,    558.30,    175.39
199703,   2491.78,   3905.50,   2990.34,   1524.53,    247.89,   2177.72,   2774.32,   3784.76,   4017.64,   3792.31,   2280.09,   1650.85,   1422.24,    504.35,    174.08
199704,   2169.44,   3452.59,   2581.37,   1729.92,    232.69,   1768.52,   2557.17,   3700.99,   3216.77,   2387.67,   2744.07,   2592.53,    999.30,    459.64,    164.51
199705,   1819.64,   2997.11,   3141.72,   1674.56,    281.89,   1604.17,   2039.53,   3096.33,   2914.68,   3055.43,   3224.63,   2308.85,   1190.95,    603.23,    189.34
199706,   1959.57,   3389.15,   3446.43,   1592.72,    339.39,   1507.98,   2402.53,   2967.08,   3812.65,   3324.35,   3567.48,   2120.92,   1146.67,    793.65,    198.32
199707,   2363.85,   3773.20,   3913.43,   1435.95,    316.15,   2006.27,   2702.34,   2777.93,   4800.13,   4059.85,   3777.45,   1582.61,   1322.94,    750.42,    193.07
199708,   2672.11,   4359.14,   3468.53,   2120.89,    295.71,   1992.71,   3317.80,   5166.46,   3560.23,   3687.59,   3263.45,   2873.57,   1573.38,    739.30,    194.15
199709,   2152.10,   3373.33,   4076.23,   2091.42,    323.52,   1538.47,   2719.56,   3062.44,   3667.29,   4866.91,   3323.43,   2710.86,   1623.25,    780.19,    188.71
199710,   2430.63,   3671.72,   4192.15,   2107.98,    353.54,   1636.50,   3215.59,   2866.07,   4411.77,   4327.59,   4071.42,   2478.81,   1809.44,    877.00,    207.77
199711,   2067.83,   3440.20,   3407.77,   1654.54,    451.47,   1505.12,   2580.83,   2747.49,   4106.27,   3059.29,   3724.88,   1772.24,   1568.04,   1321.91,    233.21
199712,   2014.83,   3817.45,   3524.83,   1634.10,    454.90,   1659.22,   2361.48,   3172.86,   4470.26,   4345.70,   2771.52,   1625.47,   1641.51,   1218.80,    238.74
199801,   2204.78,   3430.54,   3699.01,   1723.59,    440.82,   1717.72,   2661.72,   3291.52,   3553.80,   4595.85,   2877.27,   1822.17,   1648.34,   1009.49,    245.73
199802,   2893.41,   5389.32,   2500.33,   1668.22,    345.27,   2354.38,   3465.23,   4896.90,   5834.55,   2801.41,   2230.71,   2499.30,   1156.87,    664.28,    227.56
199803,   4489.36,   4337.23,   3794.46,   1346.30,    330.56,   3941.07,   5007.54,   5085.29,   3711.58,   5012.88,   2668.12,   1573.62,   1191.58,    542.96,    240.25
199804,   4129.47,   5275.31,   3636.90,   1502.29,    377.57,   2674.13,   5579.29,   4894.41,   5662.60,   4571.02,   2747.61,   2421.52,    878.43,    781.26,    229.59
199805,   3859.20,   5623.93,   3629.43,   1424.97,    407.98,   2408.00,   5171.46,   4501.62,   6578.94,   3990.74,   3319.37,   1295.40,   1525.93,    886.38,    217.48
199806,   3423.74,   5183.30,   3248.34,   1832.93,    422.77,   2122.80,   4794.19,   3648.95,   6605.26,   3341.67,   3163.15,   2383.46,   1486.42,   1024.71,    231.68
199807,   3613.26,   4154.74,   4019.18,   2174.37,    394.68,   1672.32,   5636.51,   4523.68,   3794.30,   5459.25,   2782.21,   3124.09,   1517.98,    963.58,    241.87
199808,   3137.70,   4732.23,   3732.54,   2255.16,    342.69,   1486.20,   4778.29,   4109.26,   5238.39,   4000.92,   3496.13,   3580.09,   1330.75,    759.96,    197.34
199809,   2681.90,   3856.84,   3529.95,   1522.17,    243.29,   1765.69,   3466.41,   3742.73,   3966.60,   3033.17,   3939.20,   1833.11,   1253.66,    512.81,    143.03
199810,   2146.61,   4341.47,   3541.04,   1655.38,    303.10,   1526.08,   2719.71,   3413.49,   5171.06,   4861.58,   2389.80,   1851.34,   1500.90,    637.44,    170.81
199811,   2995.67,   5045.62,   2960.98,   1634.83,    315.91,   1851.00,   4043.15,   5673.68,   4480.89,   3639.99,   2373.81,   1793.55,   1499.45,    676.24,    175.49
199812,   3804.79,   5379.06,   3311.96,   1410.59,    314.58,   2298.36,   5245.50,   5928.01,   4885.32,   4212.42,   2596.01,   1440.56,   1388.53,    653.10,    188.03
199901,   4930.08,   5964.07,   3151.31,   1426.70,    295.27,   2728.34,   6880.81,   6328.64,   5628.49,   3789.19,   2580.73,   1845.74,   1088.38,    613.50,    172.48
199902,   2757.67,   5812.71,   4367.60,   2444.09,    342.96,   1745.12,   3700.60,   6189.64,   5477.31,   4695.86,   4075.62,   4316.48,   1378.18,    614.07,    243.81
199903,   2247.72,   5563.56,   4766.08,   2125.10,    382.42,   1966.97,   2544.17,   6035.35,   5077.25,   5029.99,   4539.78,   2109.50,   2135.83,    732.59,    256.38
199904,   2753.79,   4939.91,   5380.67,   2047.06,    454.73,   1369.17,   4326.29,   5274.35,   4594.95,   5542.42,   5231.30,   2939.62,   1329.60,    865.40,    289.58
199905,   2894.62,   6431.46,   4628.10,   1658.75,    528.51,   1294.81,   4800.77,   6460.05,   6400.22,   5930.46,   3462.66,   2167.40,   1299.29,    830.91,    402.52
199906,   1954.96,   7295.51,   4724.29,   1500.06,    494.38,   1310.88,   2649.44,   7525.33,   7070.55,   4248.49,   5164.35,   1746.72,   1328.99,    778.98,    378.57
199907,   2019.01,   6558.47,   4264.16,   2706.80,    611.37,   1747.43,   2306.42,   6838.01,   6270.97,   4470.91,   4080.15,   4272.20,   1553.63,   1062.69,    444.17
199908,   3243.59,   5248.56,   5518.39,   2141.96,    535.41,   1870.76,   4700.65,   5824.96,   4696.98,   5462.33,   5571.55,   2279.61,   2040.32,    959.09,    389.60
199909,   3143.12,   5481.36,   4732.62,   2495.47,    532.44,   1806.15,   4656.59,   5632.13,   5310.05,   4411.79,   5009.78,   3371.12,   1742.00,    971.98,    369.49
199910,   2592.49,   5321.43,   5390.42,   2176.62,    533.41,   1563.68,   3741.73,   5909.38,   4737.29,   5810.76,   5008.71,   2471.97,   1972.22,   1066.19,    347.32
199911,   3024.51,   4170.54,   4558.32,   3386.16,    626.18,    936.42,   5657.32,   2998.68,   5352.89,   5293.74,   3884.03,   5041.47,   2006.23,   1153.47,    404.63
199912,   3114.21,   4608.91,   5074.97,   2963.06,    708.12,   1004.46,   5492.58,   5183.99,   4017.71,   5859.16,   4328.69,   4736.72,   1529.82,   1308.56,    443.65
200001,   3378.16,   6470.12,   5324.53,   2348.74,    905.84,   1038.72,   5744.19,   4635.62,   8353.55,   4794.00,   5782.83,   2945.23,   1870.00,   1428.27,    727.95
200002,   2169.64,   6036.46,   5341.20,   2856.86,   1025.10,    878.37,   3824.34,   5296.33,   6781.71,   7063.81,   3737.05,   3505.70,   2287.70,   1503.93,    866.93
200003,   2058.00,   5168.23,   5029.56,   3067.02,   1307.95,    910.94,   3459.97,   4689.30,   5645.58,   5785.64,   4343.91,   3369.84,   2817.82,   1688.46,   1194.29
200004,    884.74,   5977.09,   7096.51,   3123.89,   1385.13,    800.31,    972.99,   6507.84,   5410.73,   5725.39,   8434.28,   3506.37,   2820.96,   2415.30,   1078.95
200005,   1111.74,   5470.85,   5649.53,   4348.08,   1212.11,    713.54,   1585.12,   5619.06,   5307.31,   5335.98,   5945.40,   4659.90,   4087.41,   2535.85,    917.16
200006,   1500.77,   5152.24,   4667.49,   4157.97,   1266.59,    554.31,   2687.60,   4806.72,   5491.06,   5685.39,   3804.61,   4480.94,   3875.47,   3055.04,    858.62
200007,   2991.35,   4372.13,   4515.20,   3669.46,   1497.53,   1616.99,   4742.63,   4292.80,   4459.01,   4024.91,   4953.33,   4576.17,   2997.24,   3075.49,   1147.18
200008,   2682.17,   5722.91,   4379.57,   3855.90,   1262.25,   1832.38,   3901.83,   6460.87,   4997.53,   5453.22,   3482.20,   3824.28,   3882.15,   2479.08,    914.15
200009,   3278.34,   6523.27,   6089.57,   3615.65,   1090.32,   2321.15,   4325.08,   6212.13,   6815.79,   6433.50,   5736.35,   4874.55,   2636.78,   1582.56,    942.78
200010,   4208.64,   5659.23,   5612.11,   2551.65,   1174.23,   2907.76,   5954.08,   5967.72,   5331.13,   5138.54,   6008.08,   2710.48,   2433.60,   2214.10,    829.08
200011,   3091.23,   6313.87,   3544.73,   3389.29,   1323.45,   2639.24,   3619.67,   6271.91,   6353.61,   4399.28,   2780.81,   3496.89,   3313.23,   2782.01,    859.21
200012,   3239.99,   6360.01,   3734.92,   2395.04,   1070.22,   1996.43,   5118.30,   5709.10,   7041.15,   3863.18,   3611.97,   1897.02,   2734.61,   1734.15,    874.04
200101,   3183.90,   7202.15,   3437.08,   2087.13,   1139.09,   2146.93,   4591.23,   5814.47,   8669.69,   3962.16,   2989.50,   2233.01,   1981.28,   2393.41,    748.50
200102,   3195.66,   6789.56,   3869.58,   2485.71,   1239.33,   2511.62,   4121.64,   8005.25,   5703.38,   4429.61,   3352.50,   2993.30,   2112.00,   2244.50,    971.37
200103,   3744.97,   6246.33,   3406.61,   2817.62,    827.03,   3022.07,   4954.39,   6626.63,   5866.02,   5624.62,   1551.21,   2673.78,   2920.49,   1386.18,    671.75
200104,   3345.11,   5741.44,   4228.20,   2831.64,    690.70,   2594.95,   4492.75,   6867.94,   4623.96,   5316.66,   3272.33,   3887.92,   1991.91,   1218.50,    524.57
200105,   3214.72,   5327.27,   3688.82,   3700.28,    952.74,   2570.26,   4169.10,   5238.03,   5427.84,   5180.59,   2390.89,   6294.76,   1761.48,   1214.59,    872.20
200106,   3614.62,   5781.73,   4832.07,   2896.24,    840.35,   3078.53,   4266.37,   5123.34,   6452.41,   4835.31,   4829.35,   3097.57,   2719.13,    889.71,    825.66
200107,   4990.78,   6495.23,   4355.26,   1698.41,    851.60,   4160.81,   6179.85,   6613.97,   6384.34,   6190.37,   2427.46,   2609.96,    917.35,   1016.42,    800.57
200108,   5814.18,   7193.32,   3761.93,   1615.40,    653.77,   4380.24,   7684.78,   6261.97,   8104.63,   4421.92,   3123.87,   2334.91,    936.31,   1033.02,    500.78
200109,   5551.38,   6334.94,   3896.53,   1651.71,    577.56,   4551.83,   6706.50,   7972.95,   5050.64,   4797.46,   3183.60,   1829.19,   1515.98,   1023.46,    412.50
200110,   5721.46,   4951.48,   2253.09,   2226.29,    415.86,   3584.05,   8035.82,   7772.44,   2502.91,   1899.70,   2623.57,   2554.96,   1952.73,    899.30,    235.52
200111,   6130.80,   4367.33,   2753.99,   1998.67,    509.96,   4378.82,   8363.47,   6306.41,   2376.19,   3010.51,   2536.16,   2375.94,   1737.37,   1117.88,    299.09
200112,   6401.27,   4395.09,   3005.56,   2338.03,    604.46,   5769.68,   7115.15,   4305.29,   4492.95,   2997.77,   3012.91,   2507.75,   2199.43,   1306.38,    349.53
200201,   6934.79,   5498.83,   3675.77,   2078.43,    530.04,   7653.40,   6147.63,   5371.04,   5621.98,   4156.10,   3169.81,   2203.65,   1974.88,    911.78,    372.56
200202,   7029.69,   6417.35,   2816.13,   1941.23,    525.12,   7281.80,   6746.78,   5452.29,   7361.58,   2783.05,   2847.36,   2448.58,   1558.59,   1078.36,    301.32
200203,   6217.51,   6910.21,   2454.87,   2086.41,    505.05,   6102.97,   6363.60,   4958.14,   9060.65,   3009.32,   1903.92,   2645.24,   1685.77,    961.98,    303.04
200204,   6361.77,   4955.01,   4120.88,   2157.78,    617.70,   5594.72,   7266.07,   4546.17,   5347.85,   6321.06,   1935.52,   2375.70,   2005.60,   1048.77,    396.14
200205,   6143.13,   4476.43,   4497.57,   1855.99,    590.15,   5658.62,   6715.42,   5478.61,   3485.42,   3591.29,   5294.00,   2049.20,   1711.17,   1035.82,    386.81
200206,   6652.95,   4441.15,   2997.40,   2808.52,    596.45,   6539.92,   6771.73,   5548.70,   3548.76,   4654.76,   1605.02,   3063.55,   2617.64,    982.32,    425.85
200207,   5515.52,   4204.19,   3208.82,   2338.49,    608.43,   4120.15,   7229.33,   4829.26,   3694.16,   2318.79,   4070.42,   3163.68,   1723.34,   1019.20,    451.37
200208,   2867.58,   3792.48,   3206.74,   2853.80,    678.80,   1927.30,   4387.23,   2960.50,   4591.30,   3377.86,   3042.70,   2749.65,   2952.00,   1318.03,    389.33
200209,   2432.48,   3836.07,   4538.65,   2107.32,    686.71,   1634.60,   3866.55,   3485.92,   4158.30,   4086.57,   4923.81,   2196.02,   2037.20,   1467.09,    327.74
200210,   2114.95,   3569.05,   4404.53,   1816.40,    518.40,   1528.74,   3307.31,   3172.77,   3907.09,   2800.99,   5835.37,   1830.06,   1806.78,   1107.02,    229.71
200211,   2418.08,   4320.89,   3672.05,   2289.13,    445.30,   1729.91,   3656.77,   4216.06,   4441.57,   3152.68,   4207.86,   3049.41,   1663.49,    913.62,    223.61
200212,   2788.89,   4192.00,   3822.60,   2291.03,    516.39,   1706.85,   4714.67,   3327.94,   5178.09,   4004.77,   3674.79,   3212.80,   1583.77,    987.57,    328.98
200301,   3430.83,   3708.80,   3828.88,   1651.23,    427.42,   2433.70,   5159.81,   3031.94,   4450.23,   4588.65,   3175.39,   1652.60,   1650.16,    806.61,    278.74
200302,   3622.48,   3686.14,   3508.79,   1782.36,    428.80,   2227.44,   6412.56,   3248.93,   4114.13,   4292.87,   2842.92,   2319.75,   1402.20,    959.03,    223.83
200303,   3751.46,   4411.61,   2430.14,   2008.29,    426.14,   2232.01,   6443.82,   5584.02,   3348.07,   3177.28,   1768.66,   2782.40,   1416.80,    992.43,    164.77
200304,   2934.12,   4593.54,   2881.39,   2331.10,    384.95,   1831.65,   5071.63,   4677.77,   4490.23,   3071.54,   2735.85,   2367.17,   2298.25,    830.82,    157.25
200305,   3263.62,   4977.33,   3747.86,   2314.19,    401.80,   2259.36,   4735.12,   5397.64,   4532.60,   4704.82,   2858.82,   1900.00,   2680.30,    859.16,    173.77
200306,   3405.49,   5842.61,   3974.72,   2174.86,    521.52,   3508.35,   3266.39,   7002.72,   4798.51,   4017.41,   3932.59,   2518.37,   1925.78,   1289.39,    266.49
200307,   5613.53,   6018.51,   3660.59,   1784.24,    393.25,   5225.30,   6093.55,   6038.08,   6000.48,   3219.86,   4078.57,   1990.23,   1620.10,    812.61,    245.51
200308,   6759.12,   6000.60,   3434.28,   1849.22,    455.82,   6851.73,   6661.17,   5658.99,   6334.72,   3719.25,   3179.62,   2538.62,   1286.47,    934.76,    285.86
200309,   7302.73,   6703.53,   3466.68,   1756.79,    469.62,   7544.73,   7057.60,   6068.83,   7297.82,   3943.02,   3076.16,   2080.60,   1489.55,   1036.17,    285.55
200310,   6546.25,   6698.58,   4082.94,   1771.02,    447.77,   6747.13,   6349.42,   9754.21,   3836.96,   4636.60,   3540.26,   2209.72,   1421.21,    893.88,    293.20
200311,   7765.98,   6643.05,   3989.49,   2079.22,    533.40,   8139.49,   7406.13,   8474.48,   4997.75,   4672.61,   3389.04,   2653.03,   1614.64,   1045.08,    334.87
200312,   7700.26,   6811.70,   4154.37,   2057.82,    560.03,   7756.52,   7642.12,   9532.56,   4295.75,   4585.53,   3834.55,   2816.43,   1448.94,   1191.49,    341.97
200401,  11162.15,   6494.42,   4036.44,   1709.35,    488.16,  12238.05,  10110.70,   7065.89,   5927.79,   3283.06,   4669.08,   1878.51,   1560.96,    962.34,    310.58
200402,  10736.83,   7584.17,   3430.04,   2083.73,    506.85,  11552.27,   9848.73,  10469.44,   4611.46,   4437.90,   2631.68,   2586.08,   1696.50,    882.08,    371.69
200403,  12808.89,   6058.38,   3441.88,   1872.78,    512.39,  15001.83,  10694.61,   6414.97,   5716.65,   3747.92,   3170.55,   1646.09,   2054.56,    851.26,    377.84
200404,  10715.01,   6885.38,   3144.96,   2023.53,    506.46,  12309.81,   9113.43,   7634.48,   6187.02,   3228.79,   3067.44,   2219.99,   1884.53,    844.89,    371.17
200405,  11776.39,   6224.71,   3111.42,   1747.89,    496.34,  12480.50,  11066.35,   7657.53,   4945.39,   3319.13,   2929.19,   2150.56,   1404.51,    876.63,    351.52
200406,  11824.84,   6261.41,   3448.57,   1682.31,    477.54,  11105.84,  12568.54,   7652.76,   4937.66,   3985.81,   2985.14,   1773.59,   1616.78,    768.54,    375.11
200407,  14315.25,   5463.36,   2845.91,   1652.04,    526.72,  18499.96,  10456.63,   5568.09,   5359.92,   3004.01,   2702.78,   2145.20,   1218.34,    932.98,    382.53
200408,  13938.68,   4897.09,   2764.94,   1635.18,    513.76,  17454.94,  10174.79,   6737.50,   3291.77,   2894.15,   2631.39,   2189.57,   1191.67,   1002.37,    324.04
200409,  12625.84,   5937.19,   2001.03,   1924.65,    490.40,  13799.15,  11385.35,   9189.96,   3178.35,   2562.71,   1490.41,   2009.01,   1865.93,   1021.75,    310.95
200410,  11981.51,   5772.29,   2432.72,   1898.52,    577.64,  11298.65,  12693.20,   7482.83,   4156.03,   2472.56,   2391.76,   1789.68,   1984.66,   1194.61,    358.56
200411,  11897.06,   5017.42,   2736.46,   2361.13,    567.49,  14811.12,   8755.93,   7061.16,   3200.75,   2931.75,   2572.20,   2528.01,   2225.28,   1009.77,    414.18
200412,  12916.10,   5178.32,   3023.41,   2346.05,    602.86,  14244.85,  11389.32,   5774.29,   4627.20,   2600.78,   3447.33,   2979.04,   1785.26,   1114.81,    441.57
200501,  14023.05,   5037.27,   3418.19,   2391.96,    687.38,  16602.21,  11357.50,   6674.69,   3724.03,   3528.53,   3307.85,   2895.37,   1958.66,   1529.33,    420.80
200502,  14704.84,   5558.50,   3352.73,   2228.43,    511.00,  14981.24,  14403.05,   7516.27,   3939.99,   3306.38,   3393.93,   2255.88,   2206.61,    880.96,    380.53
200503,  13096.49,   6710.90,   3208.31,   1785.60,    648.74,  15014.00,  11212.77,   9025.52,   4768.28,   3602.92,   2823.24,   1666.61,   1883.44,   1387.43,    396.83
200504,  11892.48,   6163.97,   3514.97,   1729.04,    612.03,  14714.25,   8933.35,   7072.14,   5436.28,   4866.72,   2273.81,   2063.49,   1438.07,   1101.01,    431.99
200505,  11417.28,   5275.34,   3763.93,   1910.00,    536.93,  13647.36,   8868.61,   6418.01,   4225.53,   4186.12,   3404.94,   2656.63,   1236.54,    950.57,    370.41
200506,  13007.01,   5974.34,   3592.18,   1764.52,    524.41,  16439.45,   9574.56,   7615.94,   4526.22,   4916.77,   2522.97,   2008.09,   1608.60,    942.67,    356.03
200507,  14129.04,   6079.11,   4028.60,   1532.41,    529.57,  20770.76,   8554.75,   6929.25,   5330.99,   5912.98,   2306.86,   1960.75,   1141.06,   1097.60,    296.13
200508,  15512.35,   8495.60,   2669.97,   1629.73,    577.78,  20368.33,  10828.03,   8672.09,   8331.10,   3060.97,   2353.55,   1731.65,   1554.05,   1178.92,    326.25
200509,  15641.12,   6514.87,   3098.74,   1765.22,    548.04,  17937.20,  13240.14,   6726.48,   6338.54,   3603.68,   2714.41,   2062.74,   1537.53,    983.68,    355.58
200510,  13697.92,   6495.58,   3204.73,   1898.96,    553.94,  16894.32,  10341.69,   7942.52,   5255.35,   3295.96,   3132.63,   2472.67,   1446.95,   1057.74,    337.51
200511,  11627.52,   6143.01,   2727.68,   1808.94,    663.92,  15675.94,   6976.15,   5603.86,   6537.20,   3322.54,   2166.40,   1933.42,   1681.74,   1390.12,    360.41
200512,  11957.11,   6108.28,   2860.41,   1946.34,    687.88,  16418.10,   7335.51,   7039.60,   5377.15,   3400.60,   2373.42,   2168.26,   1783.11,   1362.38,    417.04
200601,  12688.06,   5945.84,   2879.72,   2152.23,    706.26,  16474.31,   8415.50,   5982.10,   5916.86,   3484.85,   2392.12,   2716.23,   1677.16,   1446.40,    422.58
200602,  12525.85,   5931.75,   3037.49,   2705.93,    821.45,  13235.02,  11874.57,   6480.04,   5462.55,   3467.43,   2622.20,   3299.48,   2078.81,   1781.82,    446.23
200603,  12671.88,   5892.15,   3078.74,   2407.18,    834.97,  14523.65,  10723.49,   7507.11,   4396.41,   3708.25,   2451.02,   3419.91,   1576.56,   1655.73,    533.15
200604,  13541.18,   5567.91,   3379.09,   2113.80,    850.61,  15138.35,  11875.16,   6098.05,   5051.07,   3447.00,   3306.43,   2715.73,   1631.76,   1461.06,    641.21
200605,  13993.78,   5371.16,   3452.63,   2001.20,    849.01,  17776.63,  10129.06,   6296.96,   4486.44,   3656.73,   3254.94,   2253.70,   1767.82,   1492.07,    581.82
200606,  13141.62,   5588.98,   3291.61,   1971.20,    732.44,  14202.11,  12062.92,   6948.99,   4317.39,   3024.27,   3533.01,   2266.72,   1671.97,   1215.59,    523.90
200607,  11387.41,   6179.96,   3503.33,   1774.04,    747.00,  13617.89,   8807.24,   8370.90,   4119.60,   3684.59,   3343.39,   2084.71,   1468.42,   1121.11,    560.87
200608,  10878.16,   6861.62,   3079.07,   1686.08,    692.73,  11796.43,   9925.77,   8815.21,   4894.60,   3973.94,   2303.68,   1788.54,   1586.00,   1022.05,    542.22
