This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.
19981106      111.61      175.94      172.98     9635.96     9715.94     6715.38
19981109      113.22      177.18      175.09     9685.42     9771.44     6780.82
19981110      112.94      176.32      175.02     9579.51     9660.50     6765.68
19981111      112.46      175.78      174.70     9585.02     9643.13     6764.46
19981112      112.22      175.10      173.33     9527.86     9563.75     6739.21
19981113      112.31      174.90      172.54     9566.88     9492.63     6696.32
19981116      112.15      174.20      171.35     9622.87     9569.56     6711.94
19981117      111.80      174.54      172.03     9642.96     9687.42     6762.81
19981118      111.12      174.05      171.58     9609.69     9706.83     6852.49
19981119      111.63      174.75      172.60     9703.24     9767.35     6874.70
19981120      112.52      176.06      173.38     9799.01     9821.70     6936.09
19981123      112.35      176.33      173.94     9898.29     9890.66     7003.45
19981124      113.35      176.87      176.15    10055.88    10083.25     7199.56
19981125      113.07      176.81      175.32    10026.16    10029.45     7162.38
19981127      114.38      178.05      176.92    10071.46    10039.96     7204.00
19981130      116.08      178.82      180.12    10162.65    10037.34     7268.78
19981201      115.00      177.56      177.08     9989.24     9827.64     7029.15
19981202      115.19      178.17      177.04    10009.94     9877.43     7206.00
19981203      115.09      177.86      176.40     9982.81     9896.56     7169.31
19981204      114.26      177.34      174.55     9827.08     9761.54     7013.17
19981207      114.99      178.43      176.18     9979.43     9965.64     7210.78
19981208      115.75      179.09      177.58    10022.13    10042.59     7337.27
19981209      115.38      179.15      177.88     9999.73     9991.68     7300.46
19981210      115.61      179.18      178.38    10030.80     9971.47     7321.85
19981211      114.73      177.56      175.39     9855.07     9827.45     7200.77
19981214      114.63      176.48      174.92     9886.38     9793.89     7220.98
19981215      112.65      173.81      170.79     9739.85     9613.33     7000.93
19981216      112.94      173.71      171.81     9836.13     9797.66     7162.55
19981217      113.15      173.79      171.98     9830.77     9790.67     7147.32
19981218      113.92      174.93      173.39     9894.53     9987.39     7261.30
19981221      114.95      176.11      175.60     9915.25    10031.56     7366.41
19981222      115.52      176.55      177.79     9988.52    10142.29     7536.35
19981223      115.13      176.04      177.39    10086.70    10139.61     7478.60
19981224      116.87      177.16      179.70    10247.68    10340.49     7653.20
19981228      117.08      177.67      180.76    10254.75    10324.15     7643.91
19981229      117.51      178.12      182.48    10278.53    10336.37     7645.73
19981230      118.38      179.08      183.68    10396.79    10520.78     7669.45
19981231      118.98      180.18      183.77    10330.23    10464.58     7630.35
19990104      121.88      183.80      188.57    10204.22    10474.45     7674.98
19990105      122.18      183.70      188.31    10111.55    10459.96     7707.75
19990106      122.72      183.93      188.88    10193.35    10568.91     7838.99
19990107      124.67      184.94      193.15    10328.61    10787.96     8054.58
19990108      125.07      184.26      194.85    10266.66    10739.48     8104.37
19990111      126.08      184.82      197.14    10278.74    10785.81     8149.37
19990112      126.78      184.97      199.30    10212.64    10631.26     8187.54
19990113      125.33      183.42      197.03    10100.96    10451.56     7966.46
19990114      125.07      182.75      195.08    10060.34    10410.03     7914.24
19990115      123.95      181.52      193.80     9875.41    10231.52     7784.59
19990119      125.76      183.75      196.82    10009.53    10488.83     8007.20
19990120      126.72      184.30      199.03    10002.78    10533.04     8171.78
19990121      126.70      185.09      199.85     9991.48    10565.69     8205.03
19990122      125.23      183.34      196.96     9868.35    10369.36     8016.40
19990125      125.25      182.85      196.11     9790.62    10297.92     7970.39
19990126      125.27      182.83      196.10     9883.12    10347.10     8045.52
19990127      126.02      183.60      197.85     9998.94    10473.04     8224.84
19990128      124.78      181.62      196.49     9939.12    10418.54     8135.55
19990129      125.18      181.89      197.66    10060.97    10562.17     8371.08
19990201      126.40      183.16      200.24    10098.94    10671.45     8485.18
19990202      125.53      182.46      199.97    10055.50    10621.04     8474.61
19990203      124.50      181.21      197.26    10007.74    10547.08     8357.73
19990204      125.20      182.01      199.19    10108.48    10640.62     8443.44
19990205      124.65      180.18      195.89    10016.53    10463.10     8176.55
19990208      123.47      178.53      192.91     9974.97    10367.96     8073.76
19990209      123.34      178.03      192.02     9960.55    10381.91     8151.83
19990210      121.41      176.16      187.22     9799.31    10181.88     7894.86
19990211      120.24      174.33      185.09     9832.17    10234.24     7921.40
19990212      121.96      175.54      189.37     9943.87    10496.45     8197.21
19990216      120.30      173.52      185.28     9836.46    10329.37     7948.58
19990217      119.74      172.49      184.27     9866.12    10476.45     7958.90
19990218      117.60      170.48      180.37     9784.46    10369.08     7771.28
19990219      118.35      171.05      180.24     9885.70    10497.10     7811.83
19990222      118.66      171.48      181.50     9896.90    10504.72     7857.93
19990223      119.64      172.80      184.74    10098.68    10797.61     8065.16
19990224      120.18      173.27      185.36    10060.15    10742.21     8163.38
19990225      119.41      171.84      183.88     9969.54    10581.31     8039.99
19990226      118.82      170.99      182.24     9906.05    10523.15     7960.16
19990301      118.63      170.78      181.44     9863.17    10540.04     7855.74
19990302      118.72      171.41      182.06     9837.61    10539.90     7864.41
19990303      118.48      171.48      181.57     9815.74    10492.19     7739.93
19990304      117.88      170.72      179.83     9843.53    10470.99     7770.80
19990305      118.38      171.75      180.32     9978.01    10630.13     7869.35
19990308      119.31      172.50      182.19    10159.94    10883.42     8027.68
19990309      119.51      172.35      183.59    10176.41    10928.60     8140.82
19990310      119.21      171.79      183.80    10041.96    10901.43     8133.12
19990311      119.86      172.34      185.64    10128.47    10931.61     8162.44
19990312      120.16      172.42      185.77    10205.10    11028.66     8219.80
19990315      119.68      171.89      184.71    10233.83    11021.85     8150.52
19990316      119.93      172.43      185.94    10309.44    11126.43     8243.85
19990317      119.34      170.99      185.75    10301.72    11097.03     8264.07
19990318      119.13      170.39      186.03    10259.49    11025.68     8214.20
19990319      118.85      170.60      186.94    10381.62    11172.74     8337.01
19990322      118.23      169.73      185.45    10249.11    11047.56     8189.11
19990323      118.10      168.49      184.32    10298.04    11007.07     8125.21
19990324      116.42      166.12      179.33    10049.87    10727.41     7890.88
19990325      116.49      166.13      179.26    10089.97    10748.75     8013.92
19990326      117.88      168.70      183.68    10234.53    10898.65     8209.89
19990329      118.04      168.92      184.62    10192.88    10844.22     8152.07
19990330      119.23      170.85      188.00    10397.09    11031.70     8355.21
19990331      118.84      170.75      187.16    10351.24    10946.06     8344.72
19990401      117.89      169.79      187.22    10243.85    10843.88     8267.40
19990405      118.52      169.95      187.03    10267.36    10883.86     8352.33
19990406      118.97      170.97      189.47    10489.76    11053.16     8549.43
19990407      118.87      170.07      189.11    10440.76    11011.76     8551.87
19990408      118.55      169.39      188.76    10423.70    11112.18     8573.92
19990409      119.27      169.60      191.13    10544.72    11294.86     8672.03
19990412      120.98      172.10      194.63    10579.57    11337.32     8707.77
19990413      122.91      173.58      198.54    10701.73    11504.01     8651.63
19990414      124.36      175.86      202.79    10667.88    11497.05     8534.72
19990415      124.68      177.53      200.22    10531.38    11372.17     8356.05
19990416      124.68      177.97      198.72    10519.70    11270.42     8392.26
19990419      126.14      179.69      200.75    10554.13    11240.83     8317.86
19990420      123.92      178.23      191.74    10384.60    11031.02     8020.25
19990421      124.15      178.68      195.48    10455.47    11190.86     8169.05
19990422      126.75      181.97      202.20    10659.91    11483.50     8380.38
19990423      127.43      182.61      203.92    10798.65    11578.43     8577.85
19990426      128.08      183.40      206.03    10796.02    11534.34     8638.31
19990427      129.18      183.89      209.80    10917.02    11499.87     8735.80
19990428      129.96      184.03      209.37    10942.31    11549.01     8687.79
19990429      130.02      183.58      207.38    10889.07    11484.24     8555.44
19990430      130.21      184.01      207.68    10910.38    11394.40     8506.43
19990503      130.60      183.62      208.23    10893.97    11290.86     8504.57
19990504      131.40      184.22      208.04    11068.40    11452.07     8583.43
19990505      131.20      184.08      205.34    10997.10    11274.39     8421.59
19990506      131.11      184.57      205.99    11019.07    11452.53     8525.84
19990507      131.41      185.31      204.32    10917.69    11365.19     8345.23
19990510      132.12      186.07      206.39    10970.97    11489.95     8441.84
19990511      133.69      187.71      209.44    10975.96    11426.23     8466.91
19990512      134.89      189.39      211.84    11103.78    11577.82     8589.55
19990513      135.69      189.84      214.22    11136.40    11619.22     8697.62
19990514      136.29      190.99      214.60    11261.62    11667.63     8649.45
19990517      135.03      188.67      211.31    11089.99    11390.31     8439.82
19990518      134.38      188.58      209.69    11105.99    11392.04     8493.22
19990519      134.33      189.40      210.09    11030.86    11357.29     8463.12
19990520      135.13      190.55      212.30    11122.57    11459.37     8532.52
19990521      136.51      192.26      213.12    11093.12    11446.06     8449.27
19990524      137.49      192.88      213.95    11085.81    11347.98     8385.59
19990525      135.54      190.99      208.85    10859.76    11179.13     8212.91
19990526      133.54      189.19      204.65    10754.17    11010.32     8013.79
19990527      133.10      188.67      205.78    10919.38    11146.75     8161.33
19990528      133.06      187.74      204.42    10732.07    10955.20     8085.72
19990601      134.65      189.89      207.66    10826.08    11122.41     8234.45
19990602      134.75      190.43      206.14    10764.91    11105.42     8088.02
19990603      134.74      189.47      205.79    10780.00    11117.01     8125.48
19990604      134.66      189.72      205.29    10769.82    11197.22     8091.96
19990607      136.37      192.35      208.10    10988.43    11387.02     8327.64
19990608      137.82      193.51      211.16    11042.25    11430.31     8417.96
19990609      136.74      192.86      210.07    10898.25    11306.46     8276.99
19990610      137.36      193.18      211.67    10887.08    11262.27     8353.17
19990611      136.81      192.80      210.18    10770.66    11133.04     8246.97
19990614      135.94      192.17      208.01    10681.54    11043.65     8183.33
19990615      134.45      191.28      203.32    10703.87    11064.48     8119.63
19990616      134.11      191.91      203.78    10805.72    11113.25     8180.87
19990617      136.03      193.40      208.10    10947.76    11342.60     8478.37
19990618      136.63      194.21      209.54    11000.43    11397.87     8575.03
19990621      137.76      195.37      210.70    10992.35    11430.82     8611.61
19990622      138.99      196.92      213.87    10985.58    11460.01     8759.91
19990623      138.82      196.54      212.94    10911.57    11380.50     8622.79
19990624      138.52      196.97      212.77    10911.21    11341.83     8663.27
19990625      138.30      196.01      210.28    10779.32    11228.66     8478.76
19990628      138.91      196.52      209.72    10748.19    11225.38     8495.47
19990629      140.56      199.09      212.50    10780.02    11381.75     8637.30
19990630      141.72      200.73      215.87    10941.60    11439.56     8787.83
19990701      125.98      189.74      203.05     9054.69    12326.49     8999.30
19990702      126.13      189.68      201.81     9142.20    12401.41     9062.96
19990706      127.28      190.32      203.28     9169.33    12503.73     9141.39
19990707      127.30      189.85      204.90     9172.04    12475.57     9137.29
19990708      127.23      188.87      203.90     9221.12    12525.75     9132.65
19990709      127.75      189.53      204.70     9184.25    12519.37     9166.28
19990712      128.75      190.92      206.92     9216.04    12591.39     9222.79
19990713      129.29      191.44      207.66     9214.47    12593.45     9173.09
19990714      129.28      191.17      206.93     9165.07    12567.22     9142.34
19990715      130.44      191.97      209.03     9195.73    12619.70     9194.45
19990716      131.40      193.29      211.62     9236.93    12761.05     9258.28
19990719      131.45      193.20      211.53     9240.71    12848.21     9321.37
19990720      130.85      192.51      209.92     9191.54    12751.56     9233.09
19990721      128.70      190.16      205.93     9061.72    12482.44     8975.46
19990722      129.24      190.47      205.96     9093.24    12507.06     9019.99
19990723      128.23      189.79      203.88     9034.18    12347.17     8869.46
19990726      127.65      188.56      202.34     8997.09    12303.33     8889.92
19990727      125.81      186.78      198.76     8964.75    12245.21     8734.70
19990728      126.89      187.53      199.87     9025.25    12411.12     8864.46
19990729      127.16      187.80      199.86     9037.25    12429.30     8907.12
19990730      126.21      186.07      196.83     8906.38    12231.40     8697.31
19990802      127.19      186.76      198.22     8848.38    12155.44     8615.10
19990803      126.78      186.23      196.56     8830.75    12178.65     8550.53
19990804      124.99      184.30      192.83     8823.83    12131.02     8445.73
19990805      122.62      182.56      189.08     8753.04    11980.88     8278.07
19990806      122.12      182.16      188.76     8830.36    12053.94     8344.37
19990809      122.10      181.54      188.13     8751.68    11940.41     8233.45
19990810      121.88      180.77      186.88     8719.47    11944.52     8174.45
19990811      120.86      179.78      185.06     8621.45    11838.12     8073.71
19990812      122.33      181.19      187.25     8695.26    12012.08     8264.35
19990813      122.39      181.28      187.80     8691.75    12021.10     8229.14
19990816      123.66      182.31      190.11     8793.14    12283.88     8492.25
19990817      124.09      182.25      189.79     8782.43    12346.71     8513.21
19990818      124.09      183.05      190.56     8857.46    12452.66     8640.65
19990819      123.60      182.60      190.05     8819.13    12328.84     8604.58
19990820      124.10      182.97      189.80     8791.61    12239.95     8500.07
19990823      124.62      183.47      190.24     8835.56    12388.21     8575.79
19990824      125.50      183.85      191.71     8923.90    12609.13     8789.38
19990825      125.25      183.94      191.58     8904.76    12643.97     8863.95
19990826      125.75      184.02      192.11     8970.96    12831.64     8977.51
19990827      125.40      183.63      191.80     8890.85    12659.24     8846.99
19990830      125.19      182.94      190.98     8782.27    12554.88     8746.93
19990831      123.89      181.64      188.82     8642.23    12360.16     8541.59
19990901      123.71      181.47      188.94     8620.37    12284.85     8571.00
19990902      124.71      182.22      190.12     8728.90    12393.01     8613.43
19990903      124.26      181.33      188.94     8646.64    12309.53     8513.82
19990907      126.56      183.72      191.88     8859.23    12640.23     8829.37
19990908      127.24      184.62      193.14     8818.34    12615.80     8756.34
19990909      127.10      184.28      192.40     8795.87    12578.67     8683.65
19990910      128.02      184.70      193.30     8786.14    12596.75     8750.94
19990913      129.02      186.05      195.65     8773.62    12629.47     8834.13
19990914      128.40      185.71      195.24     8737.08    12563.12     8745.29
19990915      128.12      184.89      194.37     8676.85    12488.88     8723.81
19990916      127.58      184.37      194.06     8556.13    12341.28     8590.54
19990917      126.00      182.13      191.52     8570.00    12330.40     8564.92
19990920      126.97      183.30      193.68     8650.61    12495.33     8693.92
19990921      126.74      182.99      193.36     8592.23    12516.63     8715.79
19990922      125.09      180.68      190.68     8435.44    12273.22     8536.65
19990923      125.86      179.82      191.28     8451.80    12269.26     8609.36
19990924      124.26      177.46      188.04     8290.54    11988.35     8372.74
19990927      122.93      176.16      186.18     8253.43    11973.95     8387.53
19990928      124.07      177.79      187.70     8301.28    12047.66     8383.02
19990929      123.10      176.72      186.19     8253.29    12011.57     8400.68
19990930      123.36      177.51      187.25     8247.82    11830.04     8346.79
19991001      123.90      179.26      190.22     8346.76    11974.13     8415.81
19991004      123.21      178.31      188.65     8358.97    11988.30     8428.81
19991005      124.18      178.86      189.52     8476.23    12182.76     8604.23
19991006      124.17      178.38      188.45     8415.27    12169.41     8628.38
19991007      125.07      178.92      189.69     8584.88    12406.85     8815.25
19991008      124.98      178.60      189.24     8539.02    12335.97     8789.31
19991011      125.17      178.36      189.44     8599.21    12357.31     8918.01
19991012      125.90      178.95      190.66     8600.90    12353.53     8954.32
19991013      124.05      177.03      188.79     8449.26    12133.78     8800.29
19991014      122.74      175.41      185.81     8347.80    11864.17     8588.77
19991015      123.14      175.00      185.83     8365.69    11879.31     8563.71
19991018      122.09      173.48      183.25     8158.19    11563.52     8334.53
19991019      119.95      171.72      180.41     8238.63    11617.48     8306.22
19991020      120.06      172.25      181.36     8272.31    11705.95     8394.54
19991021      121.08      172.76      183.55     8375.84    11890.90     8628.30
19991022      121.37      172.75      183.54     8386.06    11801.00     8661.10
19991025      122.65      174.22      185.21     8482.08    12005.32     8747.83
19991026      122.85      173.79      185.10     8431.09    11936.90     8730.55
19991027      122.58      173.89      185.11     8329.28    11800.99     8689.84
19991028      122.52      173.81      185.59     8425.38    11928.56     8775.92
19991029      123.77      175.63      187.29     8659.06    12395.69     9071.08
19991101      124.92      176.12      188.90     8772.23    12608.08     9284.71
19991102      125.85      176.69      190.85     8722.89    12503.46     9266.26
19991103      126.47      177.11      190.95     8668.88    12435.92     9265.39
19991104      127.98      179.06      194.43     8682.06    12565.70     9323.07
19991105      128.79      179.34      195.10     8729.15    12656.98     9403.92
19991108      130.08      179.83      195.49     8715.77    12775.42     9515.01
19991109      131.11      180.57      197.44     8790.54    12851.79     9519.81
19991110      131.71      180.88      198.97     8727.23    12749.10     9435.69
19991111      132.70      181.29      201.21     8805.78    12808.12     9472.18
19991112      133.31      181.23      200.85     8817.48    12844.85     9549.28
19991115      134.48      182.32      201.95     8911.71    12959.77     9721.17
19991116      135.33      184.08      203.57     8914.49    12950.65     9724.23
19991117      136.32      184.99      206.03     9047.89    13213.02     9921.38
19991118      136.08      184.86      207.29     8991.27    13137.35     9845.84
19991119      137.35      186.91      210.39     9003.14    13300.90     9982.14
19991122      137.06      186.58      209.89     8979.27    13278.73    10001.78
19991123      137.40      185.77      210.50     8940.66    13295.93    10012.11
19991124      135.51      184.25      207.13     8798.69    13169.63     9906.56
19991126      136.23      184.00      207.75     8870.88    13262.61    10027.34
19991129      138.08      184.70      209.84     8884.46    13250.18    10047.81
19991130      138.11      183.94      209.44     8883.71    13181.43     9938.20
19991201      137.38      183.81      207.37     8564.37    13055.21     9757.43
19991202      137.49      183.80      208.24     8589.61    13141.26     9822.88
19991203      139.79      185.00      211.65     8661.33    13250.86     9986.80
19991206      140.32      186.59      213.73     8784.08    13498.16    10141.54
19991207      140.70      186.58      215.12     8724.62    13393.15    10123.11
19991208      141.96      186.08      216.29     8649.96    13283.28    10102.86
19991209      143.02      186.77      218.82     8636.28    13309.42    10009.76
19991210      142.56      185.73      218.75     8641.10    13346.25    10060.73
19991213      144.45      186.63      220.67     8617.82    13410.87    10187.91
19991214      145.84      187.86      223.00     8564.22    13419.64    10199.25
19991215      143.58      185.78      219.15     8545.01    13274.33    10014.78
19991216      142.93      185.85      217.53     8580.31    13304.02    10176.39
19991217      143.86      186.99      219.79     8558.67    13352.55    10295.18
19991220      144.48      186.68      220.65     8547.73    13367.57    10342.03
19991221      145.55      186.87      221.12     8477.21    13356.98    10354.43
19991222      148.67      189.01      224.07     8507.07    13475.56    10583.84
19991223      149.37      189.45      224.06     8510.87    13529.59    10627.24
19991227      150.42      190.83      226.36     8634.09    13729.20    10767.05
19991228      151.09      191.78      226.24     8567.80    13745.30    10729.70
19991229      152.64      192.45      227.94     8612.23    13778.46    10718.00
19991230      154.90      195.31      232.86     8642.89    13818.52    10812.25
19991231      154.66      195.42      233.38     8649.86    13833.27    10823.46
20000103      157.79      198.84      238.41     8714.95    13869.70    10856.36
20000104      157.01      195.33      236.16     8556.07    13706.95    10881.10
20000105      151.84      190.31      226.45     8326.86    13186.47    10362.06
20000106      152.89      190.78      226.90     8411.76    13172.23    10306.58
20000107      152.37      189.81      225.70     8495.24    13072.73    10193.11
20000110      155.66      193.19      231.06     8643.82    13549.41    10575.36
20000111      159.76      196.35      236.69     8765.91    13747.18    10759.89
20000112      157.62      194.79      231.92     8688.44    13655.80    10476.50
20000113      157.22      194.00      229.72     8684.56    13648.28    10369.28
20000114      160.51      197.66      234.41     8760.43    13779.51    10636.53
20000118      163.52      198.68      238.32     8782.49    13940.67    10822.39
20000119      167.81      200.93      243.30     8731.35    13800.82    10847.91
20000120      169.81      202.86      246.03     8797.02    13857.12    10844.42
20000121      171.58      204.85      248.84     8691.95    13752.93    10822.73
20000124      174.37      206.24      251.79     8739.65    13675.59    10841.73
20000125      172.80      203.60      248.78     8571.34    13351.96    10459.67
20000126      173.06      202.59      248.39     8531.24    13432.27    10572.21
20000127      173.69      202.56      248.20     8555.47    13397.14    10450.10
20000128      171.76      202.18      246.51     8547.86    13346.55    10402.33
20000131      167.29      198.50      238.12     8353.89    12965.66    10115.48
20000201      164.91      195.15      233.40     8543.41    13222.04    10300.10
20000202      167.15      197.68      236.20     8537.83    13423.22    10527.50
20000203      169.90      199.40      240.26     8558.95    13409.78    10528.75
20000204      174.19      203.07      245.51     8586.10    13589.89    10735.62
20000207      176.47      205.21      247.84     8539.70    13605.21    10761.02
20000208      180.25      207.17      251.95     8550.35    13579.03    10845.41
20000209      183.11      207.62      256.18     8568.96    13724.12    11049.02
20000210      183.13      207.77      255.24     8391.72    13484.58    10782.31
20000211      186.63      208.67      259.34     8403.53    13476.43    10923.23
20000214      186.19      208.07      258.52     8267.83    13259.14    10657.97
20000215      186.78      209.56      261.40     8242.17    13338.65    10655.42
20000216      187.99      209.15      260.17     8341.03    13499.97    10691.75
20000217      192.35      211.20      262.63     8320.28    13288.58    10658.59
20000218      197.54      215.09      267.83     8320.28    13246.80    10757.65
20000222      195.44      211.99      262.57     8066.61    12893.14    10442.76
20000223      194.58      210.14      261.11     8105.66    12956.86    10451.74
20000224      197.69      212.33      264.11     8104.91    13001.03    10727.17
20000225      198.17      213.27      265.43     7985.82    12952.48    10781.18
20000228      200.63      214.77      266.11     7864.02    12778.62    10669.98
20000229      201.75      216.54      267.89     7974.56    12937.49    10681.45
20000301      210.13      223.37      276.81     8146.98    13147.99    10858.65
20000302      216.25      225.42      283.15     8199.88    13298.23    10993.68
20000303      217.32      224.10      283.05     8196.52    13343.43    10944.02
20000306      223.57      227.37      290.42     8321.83    13633.30    11269.94
20000307      228.32      227.82      292.01     8202.10    13478.49    11169.09
20000308      223.20      226.10      289.11     8153.96    12935.93    10999.63
20000309      221.66      226.06      291.90     8168.01    13010.47    11165.38
20000310      223.52      228.90      298.34     8348.48    13283.36    11532.06
20000313      222.71      228.02      297.14     8292.56    13224.82    11473.54
20000314      217.16      224.06      291.90     8237.22    13091.41    11293.52
20000315      207.26      218.66      284.41     8149.76    12843.33    11016.39
20000316      201.51      215.10      274.49     8349.23    13220.41    11041.86
20000317      203.67      219.85      278.22     8723.81    13892.86    11581.16
20000320      205.75      220.21      279.60     8703.80    13960.83    11701.81
20000321      195.64      213.87      268.04     8667.48    13920.56    11438.92
20000322      193.58      214.69      267.74     8825.98    14211.95    11810.20
20000323      201.49      220.42      277.47     8881.41    14231.63    12058.14
20000324      203.71      222.23      279.00     9003.66    14430.13    12303.17
20000327      202.67      220.54      279.82     9038.89    14438.04    12322.37
20000328      203.12      219.56      279.08     9007.02    14414.61    12248.01
20000329      197.09      216.28      273.50     8959.57    14258.97    12056.65
20000330      189.81      212.24      263.71     8985.14    14341.69    11807.15
20000331      183.28      208.10      255.74     8920.87    14245.47    11515.89
20000403      188.80      210.18      259.60     8926.05    14295.06    11800.34
20000404      178.52      205.37      245.17     8968.98    14476.50    11397.07
20000405      172.07      200.88      236.55     8916.52    14459.63    11210.15
20000406      175.92      203.40      239.95     8885.13    14399.88    11221.36
20000407      182.18      208.57      246.05     9017.31    14563.73    11322.86
20000410      186.44      212.34      252.26     9006.29    14698.56    11595.84
20000411      178.36      205.71      240.23     8935.76    14619.38    11286.75
20000412      173.68      202.48      233.81     8983.71    14637.82    11085.49
20000413      165.22      197.55      222.50     8912.01    14354.14    10702.84
20000414      162.95      196.09      217.66     8803.67    14102.91    10503.96
20000417      147.59      184.87      199.07     8353.38    13277.22     9710.69
20000418      147.77      185.34      200.07     8404.51    13675.01    10207.54
20000419      159.10      193.74      213.64     8611.31    14005.76    10690.08
20000420      161.14      193.94      215.04     8600.43    13850.49    10536.11
20000424      159.97      193.36      213.46     8674.20    13964.57    10491.99
20000425      154.72      190.34      206.38     8689.64    14056.18    10222.20
20000426      161.30      196.75      215.60     8909.94    14508.64    10706.01
20000427      160.80      196.16      213.17     8825.52    14365.89    10533.45
20000428      162.51      198.76      217.36     8795.81    14340.54    10746.02
20000501      167.23      202.08      222.43     8720.30    14236.99    10790.84
20000502      171.84      206.10      229.35     8786.88    14372.81    10947.32
20000503      168.00      202.09      222.60     8614.81    14206.55    10632.96
20000504      165.31      198.50      218.15     8490.57    13808.14    10439.68
20000505      166.21      200.42      220.63     8515.08    13769.46    10416.72
20000508      169.45      204.28      224.49     8612.36    13956.18    10604.07
20000509      166.09      201.55      219.44     8575.97    13964.90    10403.93
20000510      162.60      198.99      215.74     8504.83    13856.70    10273.71
20000511      156.38      193.13      208.23     8385.28    13587.53     9906.18
20000512      159.67      197.33      214.44     8493.97    13819.79    10207.64
20000515      160.12      198.35      214.22     8565.04    13902.74    10327.79
20000516      162.03      200.30      217.93     8740.58    14196.77    10582.84
20000517      164.22      201.80      221.13     8784.54    14371.51    10732.59
20000518      162.77      200.66      218.86     8672.88    14225.98    10537.12
20000519      159.95      198.63      214.73     8651.51    14178.46    10334.26
20000522      155.91      195.67      209.47     8522.35    13872.88    10064.68
20000523      152.13      193.78      205.46     8497.59    13813.52    10015.11
20000524      147.26      190.64      199.60     8406.37    13579.49     9690.03
20000525      146.56      190.45      198.97     8469.44    13786.92     9972.06
20000526      144.56      188.71      196.88     8363.04    13603.41     9826.98
20000530      144.26      188.79      196.86     8335.80    13607.28     9791.61
20000531      149.99      193.75      205.06     8540.38    13972.92    10297.32
20000601      150.36      194.08      205.26     8539.49    14033.99    10212.78
20000602      155.67      197.79      212.12     8654.70    14318.88    10550.62
20000605      162.79      203.34      221.73     8738.25    14587.18    10992.85
20000606      164.86      204.23      223.09     8708.36    14468.89    10926.31
20000607      165.66      203.82      222.64     8684.63    14347.62    10787.44
20000608      167.86      205.42      225.97     8734.05    14487.85    10990.06
20000609      167.29      205.56      225.37     8658.43    14394.66    10919.09
20000612      171.58      207.74      226.17     8616.05    14320.31    10958.16
20000613      168.74      204.95      222.08     8597.15    14219.36    10775.06
20000614      169.25      206.58      223.57     8637.49    14460.11    10975.77
20000615      168.07      205.98      221.98     8667.69    14390.99    10982.69
20000616      167.92      206.54      221.65     8688.66    14483.30    11064.59
20000619      167.68      205.85      222.27     8659.52    14253.81    11046.20
20000620      170.37      209.08      224.58     8733.47    14309.62    11275.88
20000621      170.38      210.13      226.16     8761.78    14174.14    11272.31
20000622      171.52      211.41      227.94     8790.18    14167.17    11318.64
20000623      167.66      206.97      224.69     8673.75    13940.90    11042.45
20000626      166.90      206.80      221.61     8619.76    13919.02    10839.45
20000627      169.68      209.47      226.17     8606.92    14061.26    10981.92
20000628      167.98      206.14      224.76     8572.62    14017.59    10930.78
20000629      172.12      210.01      230.06     8586.84    14083.09    11039.21
20000630      171.41      209.09      228.99     8655.28    13964.43    10883.64
20000703      135.53      170.63      220.00     4884.74    13446.00    11539.85
20000705      136.85      172.20      221.97     4952.78    13579.70    11650.33
20000706      136.07      171.12      220.07     4930.85    13526.63    11352.08
20000707      137.09      172.16      222.21     4940.36    13559.60    11554.65
20000710      137.77      173.06      222.86     4982.98    13743.54    11766.28
20000711      138.48      173.57      223.28     5005.38    13815.53    11681.50
20000712      139.10      173.50      222.91     5065.42    13880.71    11644.01
20000713      141.27      175.49      227.04     5078.45    13898.83    11945.60
20000714      141.63      175.77      229.48     5064.89    13807.48    12130.34
20000717      141.59      175.76      231.33     5085.56    13876.04    12339.37
20000718      142.67      175.97      234.21     5101.94    13862.80    12370.88
20000719      141.81      175.04      231.52     5070.48    13735.48    12133.96
20000720      140.18      173.91      227.69     5039.95    13722.99    11884.89
20000721      141.58      175.05      229.47     5054.17    13825.48    12139.19
20000724      139.89      173.14      224.33     5019.24    13749.86    11906.64
20000725      137.29      170.90      220.17     4994.18    13677.64    11637.48
20000726      136.53      171.08      219.90     4996.05    13684.54    11773.46
20000727      136.35      171.26      219.22     4952.29    13479.26    11619.87
20000728      133.79      169.75      212.59     4968.11    13551.61    11395.11
20000731      130.61      167.86      207.00     4932.60    13428.97    10992.11
20000801      132.06      170.81      209.93     4945.93    13451.52    11209.31
20000802      132.30      170.53      207.15     5014.39    13651.72    11114.06
20000803      132.43      171.07      207.16     5059.08    13727.89    11055.00
20000804      131.84      170.52      207.48     5059.37    13841.94    11256.95
20000807      132.84      171.15      209.08     5105.10    13993.66    11357.70
20000808      134.12      172.58      211.32     5141.09    14071.80    11570.22
20000809      134.21      172.72      210.18     5164.66    14095.12    11591.17
20000810      134.37      172.47      209.14     5134.99    13878.34    11601.61
20000811      132.94      171.24      206.59     5126.27    13869.67    11375.75
20000814      134.79      173.58      208.75     5194.46    14018.87    11455.77
