This file was created by CMPT_ME_BEME_NI_ACCR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME, BEME, NI, and AC/B.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. NI (net stock issues), the change in the natural 
log of the split-adjusted shares outstanding from the fiscal year-end in t−2 to t−1. 
Ac/B (accruals) is the change in operating working capital per split-adjusted share from t−2 to t−1
divided by book equity per split-adjusted share in t−1.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
                             Small                                                2                                                 3                                                 4                                               Big                        
                             AllBM                                             AllBM                                             AllBM                                             AllBM                                             AllBM                       
                             AllNI                                             AllNI                                             AllNI                                             AllNI                                             AllNI                       
         LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB   
201508      165.1013      207.3655      227.5349      226.7574      199.6699     1209.7704     1137.0278     1172.1039     1155.2994     1167.6129     2795.2131     2778.0930     2732.1938     2714.6404     2691.2224     6869.3604     7004.3228     7008.1650     6872.6006     6483.9800    57465.7422    58191.5781    48303.6055    44604.9570    27274.0918
201509      159.9249      195.5800      215.7559      215.3386      189.5286     1115.1204     1062.9073     1080.9768     1098.7799     1100.3564     2670.9927     2621.4480     2591.1848     2519.7651     2557.2966     6314.2637     6702.9888     6552.2930     6470.3550     6116.8711    54624.5742    54485.8164    45680.9766    41311.0117    25515.5605


  Value-Weighted Average of BEME
                             Small                                                2                                                 3                                                 4                                               Big                        
                             AllBM                                             AllBM                                             AllBM                                             AllBM                                             AllBM                       
                             AllNI                                             AllNI                                             AllNI                                             AllNI                                             AllNI                       
         LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB   
  1963    1.1788    1.1097    1.1162    1.1704    0.8799    1.1198    1.1476    1.1996    0.9627    0.8107    1.3319    1.0278    0.8219    0.9287    0.7160    0.7093    0.8025    0.6983    0.7436    0.5863    0.4646    0.5359    0.5708    0.3982    0.3973
  1964    1.0374    1.0174    1.1863    0.9809    0.8173    0.9463    0.8820    0.9863    0.8780    0.6698    0.9890    1.1348    0.7918    0.8091    0.7044    0.7082    0.7764    0.6766    0.6913    0.5290    0.6440    0.5445    0.4479    0.3590    0.2531
  1965    0.8221    1.0280    0.9784    1.0069    0.7568    0.8943    0.9339    0.8275    0.9252    0.7842    0.7607    0.9617    0.9077    0.6225    0.6365    0.6463    0.7566    0.6573    0.5418    0.5481    0.5094    0.4576    0.4332    0.3477    0.3014
  1966    0.7415    0.7719    0.7454    0.7675    0.6236    0.7716    0.9545    0.7489    0.7828    0.5540    0.5442    0.8344    0.7188    0.6744    0.4780    0.6218    0.5287    0.4709    0.4627    0.3961    0.5767    0.4773    0.3360    0.3280    0.2701
  1967    0.9590    1.1744    1.1575    1.0534    0.7418    0.9074    1.1981    0.8813    0.7716    0.7547    0.9590    0.9503    0.7849    0.6423    0.5195    0.5856    0.8122    0.7320    0.6006    0.4556    0.5921    0.6220    0.3380    0.4427    0.4299
  1968    0.6687    0.7802    0.6095    0.6061    0.3671    0.6724    0.7440    0.5600    0.4561    0.3615    0.5988    0.5927    0.6012    0.5368    0.2962    0.5176    0.6954    0.5376    0.4120    0.3526    0.5955    0.4499    0.5164    0.2992    0.2271
  1969    0.4616    0.5721    0.5095    0.4878    0.3380    0.3920    0.5047    0.4966    0.4623    0.3603    0.3556    0.5287    0.4695    0.4514    0.3016    0.4548    0.4933    0.4562    0.4307    0.3183    0.3512    0.5248    0.4400    0.3702    0.2051
  1970    0.9538    0.9746    0.8315    0.8357    0.6308    0.7674    0.8143    0.6875    0.7420    0.3771    0.7589    0.6517    0.6689    0.5811    0.4853    0.6222    0.8167    0.6390    0.5796    0.4942    0.5801    0.6838    0.5978    0.2464    0.2173
  1971    1.1202    1.1268    1.1987    1.0069    0.7994    0.9974    1.0086    0.7144    0.9272    0.5893    0.7550    0.8436    0.7873    0.7195    0.5130    0.7525    0.9228    0.8702    0.6626    0.5457    0.4880    0.5930    0.4945    0.4597    0.3136
  1972    0.9652    0.9951    1.1108    1.0122    0.7582    0.9523    0.9323    0.8635    0.8541    0.5935    0.7194    0.6142    0.8864    0.5510    0.4878    0.5644    0.8270    0.7281    0.5684    0.3472    0.5129    0.3819    0.5730    0.3337    0.2937
  1973    0.8924    1.0525    0.9991    0.9208    0.7242    0.8072    0.9283    0.9088    0.7602    0.6286    0.6374    0.7944    0.8358    0.5879    0.4123    0.6730    0.7421    0.7453    0.5172    0.4722    0.4381    0.5342    0.3112    0.3526    0.3983
  1974    1.7312    2.0146    1.8765    1.7426    1.4217    1.4842    1.2965    1.3814    1.2895    1.2679    1.5018    1.3782    1.1603    1.0136    0.9729    1.1192    0.8652    1.0129    0.9145    0.7272    0.7958    0.6144    0.4656    0.5214    0.3425
  1975    2.8954    2.7193    2.9254    2.4234    2.2809    2.0944    2.2441    2.0385    2.2194    1.9064    2.0463    1.5679    1.9034    1.7218    1.5151    1.4874    1.6548    1.6510    1.3477    1.2418    1.0047    1.1062    1.0248    0.7417    0.7705
  1976    1.8410    1.8258    2.0569    1.8101    1.5679    1.4275    1.6726    1.5353    1.2626    1.1799    1.2858    1.1492    1.3391    1.4708    1.1855    1.1457    1.1433    1.0962    1.0511    1.0203    0.7166    0.8880    0.7346    0.8571    0.7488
  1977    1.3175    1.4318    1.5555    1.3378    1.2835    1.0292    1.1659    1.3540    1.0838    1.0349    0.9737    0.9811    1.1258    0.9764    0.8542    0.8212    0.8982    1.0649    0.8348    0.8374    0.7866    0.6468    0.9136    0.7265    0.5868
  1978    1.2482    1.2756    1.4726    1.4113    1.1821    1.1073    1.4672    1.1404    1.0452    0.9036    0.9818    1.0648    1.0685    0.9816    0.9087    0.9446    1.2291    1.1999    0.9815    0.7422    1.1123    0.9252    0.8165    0.7505    0.8234
  1979    1.2414    1.3523    1.3996    1.3085    1.1009    1.1675    1.3768    1.2047    1.0592    0.9168    1.1529    1.3201    1.0715    0.9569    0.8949    1.2838    1.4286    1.1000    1.0060    0.7903    1.1799    1.2601    0.7443    0.5944    0.7570
  1980    1.2410    1.1658    1.2107    1.1467    0.9172    0.9863    0.9446    1.0425    0.8648    0.8037    0.9052    1.0670    0.9852    0.9659    0.7637    0.9717    1.2998    1.1795    0.9236    0.6562    0.8968    1.2786    0.8414    0.8165    0.6527
  1981    1.0958    1.1002    1.3204    1.0163    0.7100    0.7503    1.2323    0.9306    0.8112    0.6855    0.8103    1.0297    1.1794    0.8490    0.5894    0.9701    1.1528    1.0827    0.9011    0.6198    0.9995    1.1906    0.7715    0.7011    0.5362
  1982    1.0876    1.1904    1.2505    1.1318    0.8573    0.9771    1.0914    0.9680    1.1005    0.6135    1.1275    1.0795    1.2118    0.9712    0.7109    1.1029    1.2053    1.1205    0.8808    0.8001    0.9343    0.9917    1.1117    0.9601    0.7993
  1983    0.9629    0.9654    1.0468    0.8922    0.7912    0.8911    0.9346    0.9698    0.8418    0.6047    0.9856    0.7264    0.8541    0.8807    0.6216    1.0772    0.9408    1.0400    0.9026    0.6356    0.9053    1.0581    0.9376    0.8869    0.6206
  1984    0.7038    0.7915    0.7604    0.7274    0.5927    0.7459    0.6903    0.7654    0.7219    0.5472    0.7362    0.8181    0.9665    0.6983    0.4754    0.6941    0.8124    0.8995    0.7913    0.4799    0.7528    0.8792    1.0326    0.6121    0.6898
  1985    0.8486    0.9406    0.8709    0.8868    0.7090    0.7472    1.0908    0.9295    0.8009    0.6173    0.8167    1.0007    0.9628    0.8124    0.5970    0.8807    1.0645    0.9883    0.7621    0.5828    1.0771    0.9898    0.8499    0.6930    0.5385
  1986    0.7050    0.8403    0.8458    0.6822    0.5911    0.6980    0.7209    0.7279    0.5859    0.5110    0.6719    0.7401    0.7844    0.6807    0.5169    0.7779    0.8366    0.7904    0.7241    0.4634    0.6794    0.8690    0.8501    0.5137    0.5472
  1987    0.7342    1.0146    0.7291    0.7378    0.5838    0.6248    0.6648    0.6781    0.6306    0.5725    0.6115    0.6880    0.7559    0.5891    0.4938    0.5998    0.8155    0.7842    0.6244    0.5498    0.5071    0.6243    0.7006    0.6470    0.8169
  1988    0.9682    0.9416    1.0271    0.9039    0.7992    0.7464    0.9573    0.7011    0.7094    0.7511    0.7435    0.9258    0.8083    0.5955    0.7001    0.8101    0.7895    0.9035    0.6678    0.5256    0.6283    0.7184    0.7562    0.6668    0.6406
  1989    0.7634    0.9906    0.8016    0.8215    0.6412    0.6690    0.7188    0.6702    0.6010    0.6638    0.5913    0.8633    0.7136    0.5864    0.5148    0.6857    0.7783    0.6716    0.6125    0.5667    0.6051    0.7407    0.7014    0.5386    0.5120
  1990    0.8225    0.7980    0.8828    0.7892    0.6200    0.6089    0.6324    0.6011    0.5718    0.5558    0.5690    0.6068    0.6703    0.5978    0.4678    0.5753    0.6469    0.7342    0.5067    0.4719    0.3843    0.5798    0.6213    0.3717    0.3273
  1991    1.1633    1.1545    1.2434    1.1192    0.9774    1.2142    0.8392    0.8152    0.7562    0.7018    0.8550    0.8899    0.7972    0.6937    0.7031    0.6641    0.8128    0.8504    0.6232    0.5712    0.4919    0.5671    0.7280    0.4756    0.3898
  1992    0.9828    0.9507    0.9224    0.7683    0.5911    0.6526    0.6346    0.6280    0.5578    0.4650    0.5851    0.7112    0.7341    0.5824    0.4129    0.5807    0.6216    0.6952    0.5725    0.4411    0.4007    0.4482    0.5657    0.4572    0.2657
  1993    0.7181    0.8143    0.7399    0.7016    0.5608    0.5491    0.5688    0.5889    0.5546    0.4405    0.4494    0.6342    0.6597    0.6386    0.4188    0.4510    0.6699    0.6560    0.5708    0.3616    0.4427    0.4658    0.5922    0.4717    0.2547
  1994    0.5674    0.6954    0.6575    0.6246    0.4981    0.4996    0.5124    0.5691    0.5380    0.4399    0.4371    0.5188    0.6149    0.5172    0.3745    0.4716    0.6396    0.6087    0.4882    0.3565    0.4554    0.4297    0.5472    0.4005    0.3978
  1995    0.6585    0.7617    0.7878    0.7137    0.5797    0.5414    0.6547    0.6379    0.5306    0.4813    0.5118    0.6232    0.7367    0.4770    0.4056    0.4019    0.6834    0.7155    0.5928    0.4027    0.4283    0.4223    0.6170    0.4501    0.4036
  1996    0.6490    0.7305    0.6502    0.6436    0.5298    0.4399    0.5261    0.5575    0.4665    0.3746    0.4382    0.6242    0.5729    0.4870    0.3279    0.4250    0.5951    0.5281    0.4060    0.3234    0.3142    0.4947    0.3709    0.2854    0.3623
  1997    0.6123    0.7066    0.5949    0.5586    0.4939    0.4105    0.5549    0.5582    0.4769    0.4036    0.4097    0.4761    0.5960    0.4087    0.3203    0.4182    0.6282    0.6510    0.3995    0.3328    0.2906    0.3896    0.4405    0.2526    0.2419
  1998    0.5789    0.6428    0.6371    0.5971    0.4692    0.4100    0.5112    0.5031    0.4353    0.3596    0.3584    0.5088    0.4732    0.4396    0.2981    0.3466    0.4907    0.5584    0.3727    0.2659    0.1633    0.3114    0.3459    0.2287    0.2001
  1999    0.7474    0.8576    0.8425    0.7739    0.6394    0.5496    0.6605    0.5749    0.5206    0.5026    0.4327    0.5196    0.5197    0.4384    0.4302    0.3628    0.6369    0.4929    0.4236    0.3799    0.1271    0.3300    0.2579    0.1797    0.1983
  2000    0.7417    0.7843    0.8796    0.9266    0.6970    0.4433    0.6345    0.6074    0.5506    0.4452    0.3372    0.4826    0.5712    0.4244    0.3392    0.5132    0.4281    0.5126    0.4168    0.2715    0.1158    0.1705    0.2576    0.1584    0.1545
  2001    1.1778    1.2547    1.4172    1.1359    1.0170    0.6917    0.9884    0.6525    0.6416    0.5961    0.5051    0.5115    0.5774    0.5882    0.5083    0.4959    0.4376    0.5505    0.4305    0.4361    0.1922    0.3979    0.2561    0.2274    0.3008
